season_player_id,year,player_name,team,conf,GP,mins_per_game,3P_pct,3P_per_100_team_pos,AST_TOV,AST_pct,Blk_pct,DRB_pct,FTR,ORB_pct,Stl_pct,TOV_pct,assisted_fg_pct,height_inches,personal_fouls_per_40,rim_assisted_pct,rim_pct,rim_share,stops_per_40,three_assisted_pct,three_share,usg,3P_pct_z,3P_per_100_team_pos_z,AST_TOV_z,AST_pct_z,Blk_pct_z,DRB_pct_z,FTR_z,ORB_pct_z,Stl_pct_z,TOV_pct_z,assisted_fg_pct_z,height_inches_z,personal_fouls_per_40_z,rim_assisted_pct_z,rim_pct_z,rim_share_z,stops_per_40_z,three_assisted_pct_z,three_share_z,usg_z,workload_score,shot_style_score,spacing_score,rim_finishing_score,rebounding_score,defense_score,ballhandling_score,height_score,workload_grade,shot_style_grade,spacing_grade,rim_finishing_grade,rebounding_grade,defense_grade,ballhandling_grade,height_grade
2026::dominykas butka::campbell,2026,Dominykas Butka,Campbell,CAA,21,6.8348,0.143,3.45157,0.75004787,5.9,0.0,11.7,77.8,3.9,2.5,30.1,0.4,78.0,2.1,0.25,0.4444,0.5,5.329559927207261,1.0,0.3888888888888889,14.8,-0.8901295512101034,-0.634256590547933,-0.6238504566165699,-0.7724695701523955,-0.8554597408577933,-0.23443894735341642,1.8785840298477783,-0.40956223195841407,0.7289687923978413,-2.0493008337653045,-1.2004014459007584,0.0982183410219712,1.1346487822832614,-0.8786821250987327,-0.9266462610393293,0.37967854794623335,-1.1971566020689643,0.7888261466527,0.027158562332594963,-0.7459605326385631,-0.8602061896957515,0.07924528295819888,-0.8901295512101034,0.47596888440422447,-0.32200058965591527,-0.04724969206141377,-1.1485402868447567,0.0982183410219712,6.413069982930993,51.59717142160448,17.946842233601558,79.2489636673982,42.928554011216775,47.9151426481346,3.8771031455742504,52.67008046817849
2026::jalen harper::rhode island,2026,Jalen Harper,Rhode Island,A10,26,11.7462,0.286,6.8788,0.61540002,5.0,1.7,14.5,45.2,4.6,0.4,17.4,0.6666666666666666,75.0,4.5,0.25,0.32,0.4032258064516129,5.679479975848163,1.0,0.5645161290322581,14.7,0.08689810524284398,0.14097843147567385,-0.7849643360264228,-0.8938046711608082,-0.14458704274722,0.35356846706050393,0.3975260108237674,-0.22511080287193752,-1.5617529973596744,-0.057892381492999995,0.23082070490041132,-0.8062578937035577,-0.38144075963780544,-0.8786821250987327,-1.8234921878239676,-0.053149590073062414,-0.8832828834809066,0.7888261466527,0.7449020605911791,-0.7659604289797686,-0.13138709753456113,0.150474123018021,0.08689810524284398,-0.7129830885001001,0.0642288320942832,-0.7427659208064016,-0.5788871295600769,-0.8062578937035577,41.819068519873206,57.790782735918064,40.697390880273105,12.484759814679347,57.98585710802243,6.388685686417947,17.72738356498415,22.665203608875885
2026::jaden baker::wagner,2026,Jaden Baker,Wagner,NEC,21,31.7958,0.383,7.51875,1.49021171,17.5,1.2,11.5,18.6,1.6,1.0,20.7,0.5396825396825397,74.0,2.1,0.28125,0.3563,0.4627659574468085,5.67758125586518,0.8064516129032258,0.4308510638297872,19.3,0.7496371449347037,0.2857342991425672,0.26179805289393315,0.7914050650671445,-0.35366724807385924,-0.27643947695441057,-0.8109446427357019,-1.0156169275282658,-0.9072610574289557,-0.57534497145352,-0.45071365262395524,-1.1077499719454007,1.1346487822832614,-0.746932746509521,-1.5617919696384182,0.21314715441753262,-0.8849860105350181,-0.41849899406562036,0.1986472118839565,0.154034802715671,-0.0036481835885723477,-0.18840934356841305,0.7496371449347037,-1.18636830618706,-0.6460282022413382,-0.2528163834386429,0.15928604883585254,-1.1077499719454007,50.37795659595221,29.748841745915634,83.5284077054377,3.8527188490612048,27.65179224579371,31.18751524018532,63.05779078273592,14.496464277005607
2026::terrion burgess::little rock,2026,Terrion Burgess,Little Rock,OVC,5,23.3,0.333,2.98561,1.0,9.7,1.0,10.6,40.9,3.8,0.5,18.5,0.6,81.0,1.7,0.5384615384615384,0.9091,0.5,5.152034334763949,1.0,0.2727272727272727,13.5,0.408019083237869,-0.7396561437912578,-0.32476838934957736,-0.2601658103390981,-0.4372993302045149,-0.465441860158885,0.20217173224084545,-0.43591243611362507,-1.4526710073712215,-0.23037657814650686,-0.1269848327998811,1.0026945757475,1.3873303726034394,0.3374659849555284,2.4235490940798137,0.37967854794623335,-1.3563947424989016,0.7888261466527,-0.4475641781668211,-1.0059591850742309,-0.6242000538884566,0.2646016253469102,0.408019083237869,1.3128604131603296,-0.45067714813625503,-0.46475867686779965,-0.2717702592783941,1.0026945757475,13.167520117044623,69.95854669592782,61.28992928554011,96.80565715679103,37.16166788588149,16.459400146305782,33.69909778102902,82.95537673738113
2026::truman claytor iv::little rock,2026,Truman Claytor IV,Little Rock,OVC,27,15.6414,0.349,8.54971,0.57579753,7.4,1.3,8.4,17.0,1.6,2.6,18.7,0.6304347826086957,78.0,5.2,0.5,0.5882,0.2138364779874214,6.563748911364854,0.7727272727272727,0.39622641509433965,21.8,0.5173368629808558,0.5189361263632257,-0.8323509879350119,-0.5702444018050412,-0.31185120700853136,-0.9274476857698221,-0.8836346068595798,-1.0156169275282658,0.8380507823862946,-0.26173734117441705,0.03636117354155703,0.0982183410219712,-0.8236335426981167,0.17531290361496032,0.11006149034034046,-0.9002042375384973,-0.09010518445927684,-0.6288662534332062,0.05714515053477307,0.654032211245801,0.4031098370501946,-0.3241531092054925,0.5173368629808558,-0.3867865582596197,-0.971532306649044,-0.09688478794490757,-0.5547775769714901,0.0982183410219712,75.76200926603266,21.580102414045356,68.92221409412338,26.066812972445746,12.63106559375762,43.525969275786395,18.62960253596684,52.67008046817849
2026::tracy steele jr.::little rock,2026,Tracy Steele Jr.,Little Rock,OVC,22,10.8875,0.444,4.43364,0.699988,8.4,1.4,9.5,44.1,2.8,1.0,31.2,0.7272727272727273,75.0,3.7,0.0,0.2727,0.3235294117647059,5.4053146853146865,1.0,0.5294117647058824,12.6,1.1664111802048422,-0.41211361850382644,-0.683749963801073,-0.435427622906805,-0.2700351659432036,-0.6964447729643536,0.34755166048860126,-0.6994144776657345,-0.9072610574289557,-2.2217850304188107,0.556098466446132,-0.8062578937035577,0.12392242100255006,-1.9326771538124257,-2.164495502429381,-0.4095962919713057,-1.1292055723401202,0.7888261466527,0.6014395246247273,-1.1859582521450778,-0.3473244680675907,-0.238001943626576,1.1664111802048422,-0.9084719209703898,-0.697929625315044,-0.5456448436774324,-1.1136542057088963,-0.8062578937035577,28.139478176054624,26.139965861984884,96.01316752011705,7.924896366739819,24.774445257254328,12.36283833211412,4.26725188978298,22.665203608875885
2026::anthony enoh::georgia st.,2026,Anthony Enoh,Georgia St.,SB,28,22.13,0.244,3.80218,0.96146302,7.3,3.1,17.2,47.7,8.0,1.7,13.7,0.6111111111111112,79.0,3.2,0.46153846153846156,0.5526,0.296875,7.521141307856175,1.0,0.3203125,14.9,-0.20006106658249712,-0.5549490590803348,-0.3708800973979415,-0.5837260796948649,0.4408375321673698,0.9205756166739268,0.5111040797673265,0.6707961384052348,-0.1436871275097838,0.5222817345233405,-0.06735057651649862,0.3997104192638142,0.4397744089027723,0.013159822274392271,-0.14659216716394485,-0.5288096792505175,0.7686633050908753,0.7888261466527,-0.25309555553017166,-0.725960636297358,-0.44942009063139704,0.005020183536600774,-0.20006106658249712,0.18225595630169084,0.7956858775395808,0.3763970296628084,-0.1441081475231553,0.3997104192638142,21.72640819312363,44.42818824676908,29.66349670811997,62.570104852475005,80.76079005120702,77.59083150451109,42.6725188978298,62.8871007071446
2026::ayouba berthe::georgia st.,2026,Ayouba Berthe,Georgia St.,SB,30,16.8563,0.259,12.7759,1.08681133,8.5,0.2,9.3,22.7,2.2,1.3,15.2,0.8064516129032258,77.0,3.7,0.3333333333333333,0.4286,0.05303030303030303,5.506934103767335,0.8571428571428571,0.8181818181818182,16.3,-0.09757564807344658,1.4748948737265328,-0.22089365126033975,-0.4219459450169814,-0.7718276587271377,-0.7384453025653477,-0.624676609668265,-0.857515702597,-0.5800150874635962,0.2870760118140132,0.981058122659089,-0.20327373721987177,0.12392242100255006,-0.527350448860835,-1.040554344987861,-1.6194190895216751,-1.0380542797109258,-0.10229479054415558,1.7815686902652192,-0.44596208752048505,0.6699969696217122,-0.11687390966536162,-0.09757564807344658,-0.832615477328063,-0.7979805025811739,-0.5664936512247774,-0.1185878614877693,-0.20327373721987177,87.12509144111192,34.893928310168256,33.73567422579858,9.631797122653012,20.50719336747135,11.582540843696659,44.57449402584736,42.2457937088515
2026::christopher jones::georgia st.,2026,Christopher Jones,Georgia St.,SB,17,7.9842,0.286,6.22949,0.85722043,10.3,0.8,6.8,5.9,7.3,1.3,14.4,0.42857142857142855,78.0,4.0,0.2,0.5333,0.4411764705882353,5.230182551716109,1.0,0.4117647058823529,15.5,0.08689810524284398,-0.0058946561636582205,-0.4956123383853077,-0.17927574300015614,-0.5209314123351706,-1.2634519225777767,-1.3879212329689825,0.4863447093187581,-0.5800150874635962,0.41251906392565424,-1.047056215457776,0.0982183410219712,-0.06558877173758319,-1.0894811308414711,-0.28573305451879616,0.11658693464038693,-1.2862968114112976,0.7888261466527,0.12064616084526757,-0.6059612582501268,-0.552970709957187,-0.01585547217577915,0.08689810524284398,-0.8368271437438893,-0.38855360662950933,-0.6132080207369119,-0.08745633915326988,0.0982183410219712,16.19117288466228,42.72128749085589,40.697390880273105,9.485491343574738,39.88051694708608,9.826871494757377,46.76908071202146,52.67008046817849
2026::joah chappelle::georgia st.,2026,Joah Chappelle,Georgia St.,SB,26,23.6429,0.341,3.91445,0.7142667,5.2,3.8,15.7,28.7,8.0,1.8,11.7,0.7254901960784313,80.0,3.8,0.6216216216216216,0.4839,0.39490445859872614,7.363993158459996,1.0,0.2611464968152866,16.3,0.4626779731093626,-0.529553729346821,-0.6666646798553624,-0.8668413153811609,0.7335498196246646,0.6055716446664695,-0.3520892442037231,0.6707961384052348,-0.03460513752133058,0.8358893648024435,0.5465314734594929,0.7012024975056571,0.06075202342250583,0.6880672419081082,-0.6418760511680014,-0.09036729620847934,0.6277034652309168,0.7888261466527,-0.4948918399169705,-0.44596208752048505,-0.1429947811359377,0.22290856310883958,0.4626779731093626,-0.49698264768586226,0.6381838915358522,0.3468500426891892,-0.23253887681135996,0.7012024975056571,40.794928066325284,65.61814191660571,65.37429895147525,20.653499146549624,76.24969519629359,75.85954645208486,36.89344062423799,73.34796391124117
2026::yakhya diop::mount st. mary's,2026,Yakhya Diop,Mount St. Mary's,MAAC,31,8.7935,0.0,0.0,0.12503229,2.1,8.8,24.6,100.0,11.0,0.9,34.3,0.625,84.0,7.3,0.625,0.4828,0.8529411764705882,9.092713276118541,,0.0,15.1,-1.867157207663051,-1.4149972892947404,-1.3717174651532777,-1.2847733299656932,2.824351872891057,2.4745952119107164,2.8871572820665836,1.461302263061563,-1.0163430474174089,-2.7078768573514203,0.00719224383772871,1.907170810473029,-2.1502118918790503,0.7023104179718068,-0.6498063608099877,1.9582282277813114,2.1783428579577504,0.0,-1.5621306123828411,-0.6859608436149477,-0.6979219630239865,0.2746020083425693,-1.867157207663051,1.118675460628298,1.9679487374861397,0.459034947888087,-1.7881225508234637,1.907170810473029,10.558400390148744,71.03145574250182,7.510363326018045,94.85491343574738,97.39088027310412,81.83369909778104,0.5120702267739575,97.72006827603023
2026::karson ouse::north dakota,2026,Karson Ouse,North Dakota,Sum,11,6.7462,0.2,4.76258,0.0,0.0,2.1,4.1,80.0,3.6,0.0,33.1,1.0,79.0,5.3,,,0.0,3.495511277729415,1.0,1.0,8.7,-0.5006849608757117,-0.33770781319036763,-1.521325775225795,-1.5678885656519892,0.022677121514091406,-1.8304590721911997,1.9785327305181104,-0.48861284442404684,-1.998080957313487,-2.519712279183959,2.019848393401874,0.3997104192638142,-0.886803940278161,0.0,0.0,-1.856600165153461,-2.8422743137259356,0.7888261466527,2.524612979742566,-1.9659542094520808,-0.09460454308019155,0.3642097403104513,-0.5006849608757117,0.9892663652590552,-1.1595359583076232,-1.426120522450873,-1.8696422066872476,0.3997104192638142,44.37941965374299,79.51719092904169,22.494513533284564,92.90416971470373,5.267008046817849,0.9509875640087784,0.36576444769568395,62.8871007071446
2026::gavin gores::wyoming,2026,Gavin Gores,Wyoming,MWC,27,17.9214,0.188,1.94903,0.37032046,4.1,2.4,15.0,65.8,8.1,1.1,17.1,0.8214285714285714,82.0,5.4,0.8256880733944955,0.6907,0.8290598290598291,6.3903572348225115,0.6666666666666666,0.13675213675213677,18.6,-0.582673295682952,-0.9741292077902394,-1.0782160936717164,-1.0151397721692208,0.14812524471007485,0.4585697910629897,1.3334092989186943,0.6971463425604456,-0.7981790674405025,-0.01085123695113499,1.0614407031332331,1.304186653989343,-0.9499743378582057,1.5484073446915148,0.8490221615254325,1.8514175300716735,-0.24563525625694438,-1.2904560401399625,-1.0032596938015887,0.014035528327234714,0.03378234122340951,0.27652728520540926,-0.582673295682952,1.0912157302220633,0.5778580668117177,-0.46141585421139447,-0.7014023675973574,1.304186653989343,52.450621799561084,71.29968300414534,20.982687149475737,94.4403803950256,74.64033162643258,16.6300902218971,13.313825896122896,90.68519873201659
2026::tyler king::siu edwardsville,2026,Tyler King,SIU Edwardsville,OVC,27,21.07,0.377,11.0599,1.3636984,10.3,0.6,10.5,24.0,2.6,1.9,10.3,0.5465116279069767,76.0,3.2,0.34782608695652173,0.5946,0.334841628959276,6.393032044859287,0.775,0.4796380090497738,22.3,0.7086429775310835,1.0867378787794448,0.11041761740178564,-0.17927574300015614,-0.6045634944658262,-0.48644212495938205,-0.5656160138176143,-0.7521148859761564,0.0744768524671224,1.0554147059978154,-0.41406136886174366,-0.5047658154617147,0.4397744089027723,-0.4662492877759833,0.15620147371189794,-0.3590017509509508,-0.24323598654942072,-0.6146893294323469,0.3980269476411098,0.754031692951827,0.47556940095650946,-0.26047835512954276,0.7086429775310835,-0.20470727005285816,-0.6192785054677692,-0.08338705491133805,0.32885219346648165,-0.5047658154617147,79.4684223360156,24.847598146793466,81.48012679834187,36.698366252133624,29.00512070226774,44.84272128749085,71.64106315532797,32.06534991465496
2026::cory lovell::stonehill,2026,Cory Lovell,Stonehill,NEC,9,5.9182,0.0,1.36366,1.0,0.0,0.0,4.9,0.0,2.6,2.7,0.0,1.0,81.0,4.5,1.0,0.25,0.8,5.272541576079814,,0.2,5.3,-1.867157207663051,-1.1065391495922074,-0.32476838934957736,-1.5678885656519892,-0.8554597408577933,-1.6624569537872222,-1.655965475675782,-0.7521148859761564,0.9471327723747478,2.6704940019351957,2.019848393401874,1.0026945757475,-0.38144075963780544,2.2833029610423465,-2.328148255950372,1.7214457758060502,-1.2483013191711763,0.0,-0.7447818939577596,-2.6459506850530574,-0.5775471470811303,0.8149917107226593,-1.867157207663051,-1.992056865813077,-1.2072859198816892,-0.38451726182300683,0.25927901564454303,1.0026945757475,15.069495245062182,99.1465496220434,7.510363326018045,1.0485247500609607,4.194099000243843,21.848329675688856,68.00780297488419,82.95537673738113
2026::abijah franklin::furman,2026,Abijah Franklin,Furman,SC,21,11.1458,0.343,9.25203,1.22226667,14.6,0.5,8.7,34.6,8.7,3.4,17.2,0.5416666666666666,77.0,4.8,0.3333333333333333,0.3143,0.44871794871794873,7.16728658841383,0.75,0.44871794871794873,24.6,0.476342695577236,0.6778000078849268,-0.05881356372696547,0.4004364062622594,-0.6463795355311541,-0.8644468913683309,-0.08404500149692345,0.8552475674917113,1.7107067022939195,-0.026531618465089807,-0.44006467828763707,-0.20327373721987177,-0.5709519523779387,-0.527350448860835,-1.8645856105142604,0.1503166286539571,0.45126023812547966,-0.7706354934417967,0.27166458921189285,1.2140293087995468,0.48392154613227883,-0.21900118110919545,0.476342695577236,-0.9743153060055919,-0.004599661938309796,0.23615886312757658,0.1050304080234014,-0.20327373721987177,79.78541819068519,27.57863935625457,66.17898073640576,6.705681541087539,55.08412582297001,69.61716654474517,59.741526456961715,42.2457937088515
2026::noam dovrat::miami fl,2026,Noam Dovrat,Miami FL,ACC,27,9.4259,0.466,13.0682,2.5454097,17.9,0.0,6.1,12.3,0.5,2.3,15.4,0.8709677419354839,77.0,2.7,0.75,0.6667,0.0821917808219178,6.095938181362385,0.8888888888888888,0.7945205479452054,16.1,1.3167231273514497,1.5410127581222401,1.5244030013901722,0.8453317766264388,-0.8554597408577933,-1.4104537761812568,-1.097161376473471,-1.3054691732355863,0.5108048124209349,0.25571524878610274,1.3273215462400174,-0.20327373721987177,0.7556263968029946,1.2293079323286533,0.6759972238820938,-1.48899270546584,-0.5097253062315896,0.09573208438847891,1.6848711457441943,-0.4859618802028953,0.794124141386454,0.3802296142488716,1.3167231273514497,-0.21058207629568854,-1.3579614747084214,-0.02468845946636336,0.8751500089342379,-0.20327373721987177,91.24603755181663,81.19970738844185,97.07388441843453,36.186296025359674,1.584979273347964,50.1097293343087,90.73396732504267,42.2457937088515
2026::salih altuntas::miami fl,2026,Salih Altuntas,Miami FL,ACC,32,7.8719,0.0,0.0,0.33333333,2.4,6.1,19.7,45.7,9.5,1.6,24.0,0.6521739130434783,82.0,8.6,0.6521739130434783,0.6667,0.7714285714285715,8.294106251349737,,0.0,11.4,-1.867157207663051,-1.4149972892947404,-1.1224733172555803,-1.2443282962962223,1.6953187641272047,1.4455822366863555,0.42024162461247916,1.066049200733399,-0.2527691174982368,-1.0927975614140402,0.1530368923568697,1.304186653989343,-2.971427060419628,0.8168750950059039,0.6759972238820938,1.5936584207717819,1.462002775335145,0.0,-1.5621306123828411,-1.42595700823954,-0.8959724683924702,0.21210072584871117,-1.867157207663051,0.5481194242472864,1.2558157187098773,-0.016718659613878695,-1.1531997249886143,1.304186653989343,5.70592538405267,64.17946842233602,7.510363326018045,82.07754206291149,90.46574006339917,50.93879541575226,3.730797366495977,90.68519873201659
2026::amaree brown::southern indiana,2026,Amaree Brown,Southern Indiana,OVC,16,26.4375,0.288,8.08746,0.61290323,11.5,1.3,9.8,40.9,1.6,1.2,14.8,0.4107142857142857,77.0,3.1,0.23076923076923078,0.4471,0.44041450777202074,5.776964539007092,0.8235294117647058,0.30569948186528495,28.7,0.1005628277107174,0.41437577035256645,-0.7879518885419048,-0.017495608322272788,-0.31185120700853136,-0.6334439785628619,0.20217173224084545,-1.0156169275282658,-0.6890970774520495,0.3497975378698336,-1.14289698448464,-0.20327373721987177,0.5029448064828168,-0.9597586657690167,-0.9071809555544539,0.11317901218823875,-0.7958405021070236,-0.3119703051787097,-0.31281521375383076,2.0340250587889597,0.43516794821896204,-0.3678412931283296,0.1005628277107174,-0.35250461165680425,-0.8245304530455639,-0.3234609950211969,-0.15188331966478133,-0.20327373721987177,77.56644720799805,19.409900024384296,41.69714703730797,27.79809802487198,19.45866861741039,25.822970007315288,42.23360156059498,42.2457937088515
2026::shelton henderson::miami fl,2026,Shelton Henderson,Miami FL,ACC,35,31.24,0.255,2.67779,1.17461115,11.8,1.3,11.8,47.2,7.0,2.1,15.7,0.5759162303664922,78.0,2.7,0.550561797752809,0.6939,0.5850746268656717,6.799597585513078,0.9230769230769231,0.15223880597014924,21.1,-0.12490509300919339,-0.8092846322438293,-0.11583612816073721,0.022949425347198172,-0.31185120700853136,-0.21343868255291898,0.4883884659786147,0.4072940968531253,0.2926408324440289,0.20867410424423743,-0.2562444249533895,0.0982183410219712,0.7556263968029946,0.38848043751211175,0.8720921532112109,0.7601797021154353,0.12144799937939652,0.3089917958543936,-0.9399696476115105,0.5140329368573647,-0.1838320401132847,0.12942057196760753,-0.12490509300919339,0.6802403095949128,0.09692770715010315,0.21446600540447217,0.038595800476899464,0.0982183410219712,37.99073396732504,56.01072909046574,33.02852962692026,86.07656669105096,59.26603267495732,67.8614971958059,55.30358449158742,52.67008046817849
"2026::will james, jr.::toledo",2026,"Will James, Jr.",Toledo,MAC,32,9.4941,0.333,2.99492,1.33338722,11.9,0.8,14.8,21.4,5.8,2.6,17.1,0.5757575757575758,76.0,4.4,0.5714285714285714,0.5532,0.6714285714285714,6.925011322821542,0.6,0.21428571428571427,16.3,0.408019083237869,-0.7375502337545693,0.07414855109816217,0.03643110323702174,-0.5209314123351706,0.4165692614619955,-0.6837372055189158,0.0910916469905939,0.8380507823862946,-0.01085123695113499,-0.2570959374181689,-0.5047658154617147,-0.3182703620577612,0.47645434039030105,-0.14226654372286104,1.1464026781518426,0.23394248560253372,-1.7063124774984948,-0.6863998426416825,-0.44596208752048505,-0.4802027528977411,-0.1924638253995084,0.408019083237869,-0.41300187462088844,0.2538304542262947,0.05819787339897413,0.03324280579468297,-0.5047658154617147,19.99512314069739,29.431845891246038,61.28992928554011,24.70129236771519,64.91099731772738,56.23018775908315,54.962204340404774,32.06534991465496
2026::amir jenkins::west virginia,2026,Amir Jenkins,West Virginia,B12,32,16.0906,0.286,3.37261,2.82582069,23.6,0.0,13.5,47.3,2.3,2.4,15.9,0.38095238095238093,74.0,3.7,0.15384615384615385,0.3514,0.33636363636363636,6.866322573427965,0.75,0.2545454545454545,17.4,0.08689810524284398,-0.6521172410846592,1.8599308425555343,1.6137874163463857,-0.8554597408577933,0.14356581905553242,0.4929315887363568,-0.8311654984417892,0.6198868024093881,0.17731334121632697,-1.3026315995294135,-1.1077499719454007,0.12392242100255006,-1.284064828450153,-1.5971178944072666,-0.3521944854318484,0.18129944304755055,-0.7706354934417967,-0.5218686071145557,-0.22596322776722827,-0.7269040227937671,-0.7321908536095885,0.08689810524284398,-0.5520931528354549,-0.3437998396931284,0.01741223140042385,1.217010533372749,-1.1077499719454007,9.631797122653012,6.681297244574494,40.697390880273105,18.38575957083638,41.892221409412336,53.474762253109,95.80590099975616,14.496464277005607
2026::dj thomas::west virginia,2026,DJ Thomas,West Virginia,B12,35,16.6429,0.269,8.29253,0.80764573,8.0,1.0,7.8,21.5,7.2,1.1,13.6,0.7333333333333333,79.0,3.0,0.6666666666666666,0.7317,0.44086021505376344,5.45242887786555,0.9523809523809523,0.41935483870967744,20.4,-0.029252035734079567,0.46076234083846335,-0.5549313118229056,-0.48935433446609955,-0.4372993302045149,-1.053449274572805,-0.6791940827611734,0.45999450516354723,-0.7981790674405025,0.5379621160372955,0.5886262426007037,0.3997104192638142,0.5661152040628613,0.8779762560907555,1.1446064299994696,0.11517246360110822,-1.0869447562718497,0.4917858342537479,0.15166508754071673,0.3740336624689278,0.4744740819693649,0.4091499103715821,-0.029252035734079567,0.23270617361914808,-0.2967273847046289,-0.43907698746350143,-0.1687745100839032,0.3997104192638142,79.2977322604243,83.76005852231162,35.79614728115094,65.78883199219703,43.7941965374299,18.044379419653744,41.160692514020965,62.8871007071446
2026::emmett adair::loyola md,2026,Emmett Adair,Loyola MD,Pat,26,25.4074,0.312,12.1235,0.70271456,8.8,1.4,14.5,15.3,10.1,0.8,11.4,0.7226890756302521,81.0,4.0,0.6052631578947368,0.6667,0.34579439252336447,5.836113161459321,0.9302325581395349,0.42990654205607476,27.8,0.2645394973251982,1.327322832057838,-0.6804874782950384,-0.38150091134751046,-0.2700351659432036,0.35356846706050393,-0.9608676937412001,1.2241504256646645,-1.1254250374058619,0.8829305093443087,0.531497627337632,1.0026945757475,-0.06558877173758319,0.6191002841259889,0.6759972238820938,-0.31001488693498086,-0.7427849594179156,0.3536275494170264,0.1947871935776142,1.8540259917181132,1.2376154837045277,0.21437503504641217,0.2645394973251982,-0.14243523492955312,0.7888594463625842,-0.5509584836261411,-0.05968596009941337,1.0026945757475,98.63447939526945,64.5940014630578,50.91441111923921,40.81931236283833,80.5900999756157,12.143379663496708,48.59790295049988,82.95537673738113
2026::myles mayfield::unc asheville,2026,Myles Mayfield,UNC Asheville,BSth,29,22.925,0.5,0.176916,0.68421053,5.7,1.4,13.5,71.4,6.8,0.7,23.9,0.6721311475409836,81.0,4.7,0.6666666666666666,0.6615,0.8441558441558441,6.044297371488737,1.0,0.025974025974025976,11.5,1.549023409305297,-1.3749791174310695,-0.7026286120600136,-0.7994329259320428,-0.2700351659432036,0.14356581905553242,1.5878241733522673,0.35459368854270334,-1.234507027394315,-1.0771171799000847,0.2601490276627304,1.0026945757475,-0.5077815547978944,0.8779762560907555,0.6385084873927039,1.9189353244953733,-0.5560464389843306,0.7888261466527,-1.4559814281717915,-1.405957111898335,-0.840262400555558,0.5324390747667593,1.549023409305297,1.1131663303724857,0.2490797537991179,-0.6420925467799359,-0.8597262392973803,1.0026945757475,6.754450134113631,91.6605705925384,98.13460131675201,94.7086076566691,64.8134601316752,8.924652523774688,8.510119483052915,82.95537673738113
2026::brian hawthorne::south alabama,2026,Brian Hawthorne,South Alabama,SB,18,10.515,0.125,2.91668,1.33333333,14.1,0.0,10.3,57.1,3.6,3.3,25.6,0.6,74.0,2.6,0.5,0.3077,0.37142857142857144,6.409214349870554,1.0,0.22857142857142856,19.9,-1.0131120534209639,-0.7552480212164925,0.0740840686206373,0.3330280168131413,-0.8554597408577933,-0.5284426545603762,0.9381576189951087,-0.48861284442404684,1.601624712305466,-1.3436836656373228,-0.1269848327998811,-1.1077499719454007,0.8187967943830391,0.17531290361496032,-1.912167468366179,-0.19536454970797368,-0.22872067006801183,0.7888261466527,-0.6280177913256052,0.27403418076290176,-0.20273289108449064,0.035189177308520364,-1.0131120534209639,-0.4870049246855351,-0.5085277494922116,0.33406027394067506,-0.3121905267345147,-1.1077499719454007,36.74713484515972,47.207998049256275,17.117776152158008,21.38502804194099,34.28432089734211,75.00609607412827,30.84613508900268,14.496464277005607
2026::kael robinson::northern kentucky,2026,Kael Robinson,Northern Kentucky,Horz,28,26.1581,0.377,12.5317,0.82982652,9.3,2.2,14.3,25.9,5.6,1.4,14.1,0.752,79.0,3.8,0.532258064516129,0.5455,0.36065573770491804,6.580807802226788,0.9682539682539683,0.5475409836065573,23.4,0.7086429775310835,1.4196571475225244,-0.5283907237238361,-0.3140925218983924,0.06449316257941928,0.3115679374595098,-0.47929668142050935,0.038391238680171955,-0.4709330974751433,0.45956020846751977,0.6888117931567859,0.3997104192638142,0.06075202342250583,0.31131226215866253,-0.1977787112167658,-0.2435466671799109,-0.07480358190572368,0.5907992717200655,0.6755289937972996,0.9740305527050839,1.0274998311281314,0.3335234651240292,0.7086429775310835,-0.33853769631863756,0.17497958806984087,-0.10512287334473545,-0.12764101238490289,0.3997104192638142,96.4155084125823,76.85930260911972,81.48012679834187,28.749085588880764,62.24091684954889,42.64813460131675,43.84296513045599,62.8871007071446
2026::eltramon smith jr.::stephen f. austin,2026,Eltramon Smith Jr.,Stephen F. Austin,Slnd,15,6.9563,0.111,11.6012,1.33333333,9.6,3.5,19.9,10.0,1.2,0.0,20.0,0.9230769230769231,79.0,7.3,1.0,0.8182,0.36666666666666664,6.057089736402014,0.5,0.6,19.4,-1.1087651106960776,1.2091792432111808,0.0740840686206373,-0.27364748822892165,0.6081016964286812,1.4875827662873498,-1.2016531999015454,-1.1210177441491096,-1.998080957313487,-0.46558230085583413,1.6069958499015367,0.3997104192638142,-2.1502118918790503,2.2833029610423465,1.7682171427556692,-0.21666244221368522,-0.544571854545797,-2.3300971335362934,0.8899155428924029,0.17403469905687577,0.9967365973898644,0.1566147320461927,-1.1087651106960776,0.2832819714270619,0.18328251106912008,-1.0211907518274133,-0.22171524015470614,0.3997104192638142,95.92782248232139,58.30285296269203,16.605705925384054,69.12948061448428,62.521336259448915,3.1455742501828823,37.69812240916849,62.8871007071446
