player_name,team,conf,GP,min_pct,ORtg,usg,eFG,TS_pct,ORB_pct,DRB_pct,AST_pct,TOV_pct,FTM,FTA,FT_pct,2PM,2PA,2P_pct,3PM,3PA,3P_pct,Blk_pct,Stl_pct,FTR,yr,PORPAG,adjoe,personal_fouls_per_40,type,Rec_Rank,AST_TOV,rimmade,rim_attempts,midmade,mid_attempts,rim_pct,mid_pct,dunksmade,dunks_attempts,dunk_pct,drtg,adj_drtg,D_PORPAG,stops,bpm,obpm,dbpm,gbpm,mins_per_game,ogbpm,dgbpm,oreb_per_game,dreb_per_game,treb_per_game,ast_per_game,stl_per_game,blk_per_game,pts_per_game,role,3P_per_100_team_pos,height_inches,total_known_fga,rim_share,mid_share,three_share,dunk_rate_at_rim,arch_PC1,arch_PC2,arch_PC3,val_PC1
Kose Egbule,James Madison,SB,22,27.9,88.9,17.9,41.5,47.3,1.6,12.2,19.3,28.6,23,33,0.697,13,36,0.361,11,35,0.314,1.6,2.0,46.5,Sr,-0.412799,84.7064,4.8,"Houston, TX",,1.2903271,10.0,26.0,3.0,10.0,0.3846,0.3,0.0,0.0,,110.478,113.58,1.15312,59.4276,-4.34397,-3.93025,-0.413726,-4.39781,16.3455,-4.53548,0.137662,0.2273,1.8182,2.0455,1.8182,0.5455,0.2273,3.7273,Scoring PG,5.76143,74,71.0,0.36619718309859156,0.14084507042253522,0.49295774647887325,0.0,-0.6626876436853141,0.5644374657258394,-0.36367611646241627,-2.8134841196134164
Ace Flagg,Maine,AE,31,61.0,92.8,18.1,50.3,54.05,2.3,18.3,12.7,22.1,46,66,0.697,50,103,0.485,21,59,0.356,2.0,3.5,40.7,Fr,-0.424688,87.0111,5.1,"Newport, ME",42.6,0.92157109,37.0,66.0,13.0,37.0,0.5606,0.3514,0.0,0.0,,100.674,106.332,2.34535,153.844,-2.80121,-4.40514,1.60393,-3.15608,24.1781,-4.63544,1.47936,0.4375,3.625,4.0625,1.4688,1.3438,0.4062,6.6562,Wing G,4.80284,79,162.0,0.4074074074074074,0.22839506172839505,0.36419753086419754,0.0,0.33868202698659733,0.6627503090047401,0.15795293199170046,-0.8796885375564275
Tae Dozier,Northern Kentucky,Horz,31,73.6,125.0,14.0,56.7,58.34,8.3,13.0,13.2,13.1,37,55,0.673,58,89,0.652,35,106,0.33,4.9,3.1,28.2,Sr,1.84199,110.057,3.8,"Louisville, KY",,2.40618348,54.0,77.0,4.0,12.0,0.7013,0.3333,23.0,25.0,0.92,107.723,106.846,2.77661,181.668,5.57659,2.09377,3.48281,3.38735,28.8735,1.29353,2.09382,2.0882,3.1176,5.2059,2.2647,1.6176,1.2353,8.6471,Wing G,6.47365,77,195.0,0.39487179487179486,0.06153846153846154,0.5435897435897435,0.3246753246753247,-0.15265464655231065,0.07851200517358725,-1.6277689452903625,2.284942340836136
Jaiden Haynes,Youngstown St.,Horz,19,25.3,106.0,13.7,44.6,47.62,5.3,6.6,4.9,8.7,9,10,0.9,18,34,0.529,10,40,0.25,0.4,2.0,13.5,Fr,0.066806,93.2768,3.0,"Atlanta, GA",,1.66678343,13.0,22.0,5.0,12.0,0.5909,0.4167,0.0,1.0,0.0,112.587,112.904,1.12783,42.2788,-2.90563,-1.71509,-1.19053,-4.02001,16.0619,-3.03753,-0.982475,0.7143,0.7619,1.4762,0.4762,0.7619,0.0952,4.8095,Wing G,7.91034,75,74.0,0.2972972972972973,0.16216216216216217,0.5405405405405406,0.045454545454545456,-1.598964598745231,-1.4335439282150235,-1.2484930288055027,-2.3028480688670214
JJ Kelly,Ohio,MAC,29,64.8,116.6,13.8,57.1,59.64,4.8,12.1,3.9,12.5,34,44,0.773,71,113,0.628,22,69,0.319,3.1,1.7,24.2,Fr,1.32711,106.284,3.8,"Chambersburg, PA",,0.64282556,59.0,78.0,12.0,35.0,0.7564,0.3429,14.0,16.0,0.875,112.979,113.341,1.92535,132.802,0.321343,-0.201115,0.522458,-0.513631,26.6452,-0.491499,-0.0221319,1.129,2.6774,3.8065,0.5806,0.871,0.8387,8.5806,Wing F,4.97425,78,182.0,0.42857142857142855,0.19230769230769232,0.3791208791208791,0.20512820512820512,0.5032583660398307,-1.7961101854940862,-0.47979611396680144,0.4058100180233306
Evan Sterck,Jacksonville,ASun,30,62.5,99.8,17.5,46.7,49.57,1.5,9.1,21.8,21.8,26,33,0.788,42,85,0.494,28,95,0.295,0.5,2.6,18.3,Fr,0.074694,92.8866,3.4,"Gainesville, FL",48.6,2.04166667,26.0,52.0,16.0,33.0,0.5,0.4848,0.0,0.0,,115.552,116.304,1.53764,110.526,-2.85792,-1.63248,-1.22543,-3.33593,24.7344,-2.83526,-0.500676,0.3125,1.6562,1.9688,3.0625,1.125,0.0938,6.4375,Scoring PG,7.72423,73,180.0,0.28888888888888886,0.18333333333333332,0.5277777777777778,0.0,-2.2747553792324586,0.893759782068222,-0.9745758727115846,-1.878750876053648
Adria Rodriguez,Washington St.,WCC,31,50.0,91.8,17.4,40.5,41.23,5.9,13.9,27.0,27.5,23,55,0.418,39,85,0.459,1,15,0.067,0.9,3.0,55.0,Sr,-0.00929423,91.8919,3.7,"Sant Just, Spain",,1.94542714,32.0,59.0,7.0,26.0,0.5424,0.2692,4.0,4.0,1.0,109.972,107.861,1.81729,116.164,-0.238563,-1.7907,1.55214,-1.1777,20.2469,-2.47619,1.2985,1.0,2.4062,3.4062,3.3438,1.0938,0.1562,3.4375,Scoring PG,1.41009,76,100.0,0.59,0.26,0.15,0.06779661016949153,0.911717398463017,2.690325224887033,-1.4820765667970965,-1.6740979458783216
Ace Glass lll,Washington St.,WCC,31,72.3,109.2,27.3,54.0,58.01,1.5,10.9,17.5,17.4,83,95,0.874,106,196,0.541,68,189,0.36,0.4,1.6,24.7,Fr,3.09515,122.88,2.6,"Upland, CA",70.6,0.98686319,59.0,97.0,47.0,99.0,0.6082,0.4747,0.0,0.0,,114.566,112.367,2.17274,135.86,0.603862,2.51434,-1.91048,1.41927,28.85,2.97438,-1.55511,0.3438,2.6562,3.0,2.3438,0.7812,0.0938,16.4062,Combo G,12.2871,75,385.0,0.2519480519480519,0.2571428571428571,0.4909090909090909,0.0,-1.9843027594232567,0.3797547234383707,1.8813391407393254,0.6089101978902021
Dre Kindell,Wichita St.,Amer,33,41.9,112.5,18.8,46.3,53.78,3.0,7.1,23.1,19.0,57,72,0.792,46,103,0.447,11,32,0.344,0.7,2.3,53.3,Jr,1.13348,111.524,4.3,"Cincinnati, OH",,2.16219453,32.0,61.0,14.0,42.0,0.5246,0.3333,1.0,1.0,1.0,104.593,103.138,1.79557,90.4849,0.956484,0.119086,0.837398,0.789623,17.4853,-0.974909,1.76453,0.5,1.1471,1.6471,2.3529,0.6765,0.1471,5.7353,Scoring PG,3.34838,71,135.0,0.45185185185185184,0.3111111111111111,0.23703703703703705,0.01639344262295082,-0.46759797620249133,2.0955651561085102,-1.5737319561014043,0.47667908823744737
Cam McDowell,Tarleton St.,WAC,17,37.8,105.8,26.4,49.4,55.66,3.6,11.6,11.3,17.0,56,64,0.875,64,127,0.504,16,51,0.314,0.9,3.8,36.0,Sr,1.92788,114.199,3.1,"Griffin, GA",,0.62499999,52.0,90.0,12.0,37.0,0.5778,0.3243,10.0,11.0,0.9091,105.411,106.139,2.42467,81.7033,0.267502,0.407026,-0.139525,2.51346,23.9571,1.94731,0.566152,0.8095,2.5238,3.3333,1.1905,1.7143,0.1905,13.8571,Wing G,6.72564,77,178.0,0.5056179775280899,0.20786516853932585,0.28651685393258425,0.12222222222222222,0.009566576649189565,1.4173429840765668,1.2842808157031855,0.3858263418159188
Jacobe Coleman,Sam Houston St.,CUSA,29,51.7,120.4,17.2,55.6,57.29,3.9,8.5,11.3,11.6,27,37,0.73,50,95,0.526,40,103,0.388,0.0,1.3,18.7,Fr,1.73076,115.333,2.8,"Fort Smith, AR",,1.88883614,38.0,67.0,12.0,28.0,0.5672,0.4286,6.0,6.0,1.0,112.535,111.867,1.64519,88.375,0.664615,2.21807,-1.55345,0.886904,21.6812,1.58334,-0.696434,0.8125,1.6875,2.5,1.5938,0.5,0.0,8.9062,Combo G,9.40617,75,198.0,0.3383838383838384,0.1414141414141414,0.5202020202020202,0.08955223880597014,-1.791451204897719,-0.7285729279812314,-0.6762831066951991,0.3072357527420484
Jarne Elouna Eyenga,Charlotte,Amer,24,32.6,99.9,12.8,51.4,52.52,5.4,13.9,7.6,23.3,13,23,0.565,24,43,0.558,8,27,0.296,0.8,1.3,32.9,Fr,-0.10012,90.4323,5.1,"San Clemente, CA",,0.85714286,19.0,33.0,5.0,10.0,0.5758,0.5,2.0,4.0,0.5,114.129,114.193,1.24612,66.8511,-2.23749,-1.64555,-0.591942,-4.17254,18.2958,-3.8309,-0.341642,0.7917,2.1667,2.9583,0.75,0.375,0.125,3.5417,Stretch 4,3.83508,82,70.0,0.4714285714285714,0.14285714285714285,0.38571428571428573,0.12121212121212122,0.5625471220048566,-1.3748506294124316,-0.786425612649923,-2.0585224863804426
"Donald Whitehead, Jr.",UNC Greensboro,SC,32,64.9,101.8,21.4,43.8,48.04,1.2,5.3,16.8,11.3,71,103,0.689,52,122,0.426,47,158,0.297,0.1,1.5,36.8,Sr,0.5985,98.6646,2.8,"Hermitage, PA",,2.27786168,12.0,33.0,40.0,89.0,0.3636,0.4494,0.0,0.0,,122.518,124.569,0.852545,111.815,-5.31681,-0.524901,-4.7919,-5.18632,26.1735,-2.04389,-3.14243,0.2647,1.3235,1.5882,2.4118,0.7059,0.0294,10.0882,Scoring PG,10.9197,70,280.0,0.11785714285714285,0.31785714285714284,0.5642857142857143,0.0,-2.9145818016835503,0.4558426170307775,-0.3693700921527682,-2.7942649081959545
Andrew Osasuyi,St. Bonaventure,A10,32,27.9,113.9,16.2,64.6,62.2,14.0,14.3,3.4,19.7,14,30,0.467,51,79,0.646,0,0,0.0,16.3,3.0,38.0,Fr,0.704023,109.629,7.2,"Magenta, Italy",,0.34994224,43.0,64.0,8.0,15.0,0.6719,0.5333,22.0,22.0,1.0,101.951,102.342,1.26714,88.5023,6.66695,-0.446324,7.11327,2.4425,11.8788,-1.07688,3.51938,1.3939,1.4545,2.8485,0.2121,0.6061,1.6667,3.7273,C,0.0,81,79.0,0.810126582278481,0.189873417721519,0.0,0.34375,5.630696649692035,-1.1237159855110879,-0.5470865563027223,1.4263096796214298
Gabe Kincy,Alabama A&M,SWAC,18,28.0,92.6,13.2,41.5,49.51,3.2,15.2,6.2,21.2,24,33,0.727,10,28,0.357,8,25,0.32,0.0,1.4,62.3,Jr,-0.641439,82.164,4.3,"Hollywood, FL",,0.66666664,10.0,20.0,0.0,8.0,0.5,0.0,1.0,1.0,1.0,110.83,116.094,1.16634,53.3163,-5.91918,-3.72625,-2.19294,-6.68974,19.3048,-4.73522,-1.95451,0.5714,2.2857,2.8571,0.5714,0.4286,0.0,4.2857,Wing G,4.38357,79,53.0,0.37735849056603776,0.1509433962264151,0.4716981132075472,0.05,0.503490398718866,-1.1453256902232751,-0.43743794227014154,-3.4398640297155523
Sebastian Williams-Adams,Auburn,SEC,34,68.4,107.0,14.1,51.6,51.97,6.3,9.0,9.1,16.6,61,121,0.504,70,127,0.551,8,32,0.25,3.5,2.5,76.1,Fr,1.12016,103.819,3.6,"Stafford, TX",91.4,1.34216182,61.0,103.0,9.0,24.0,0.5922,0.375,12.0,14.0,0.8571,114.485,104.92,2.76448,153.134,4.41018,1.75629,2.65389,2.53827,27.5735,0.434287,2.10398,1.5294,2.0882,3.6176,1.5,1.1765,0.8529,6.6176,Wing F,1.97369,80,159.0,0.6477987421383647,0.1509433962264151,0.20125786163522014,0.13592233009708737,1.9705918159007854,0.5577423054439729,-1.7399591227724525,0.8300560949109421
Luke Haertle,South Dakota St.,Sum,27,34.8,89.9,18.9,41.4,45.02,5.9,16.1,15.2,23.8,23,38,0.605,25,59,0.424,9,34,0.265,1.0,2.2,40.9,Jr,-0.226749,87.6503,3.3,"Hartland, WI",,1.30299999,16.0,36.0,9.0,23.0,0.4444,0.3913,0.0,0.0,,108.392,109.784,1.2563,74.3466,-4.06846,-3.8925,-0.175954,-3.0695,15.0833,-2.99658,-0.0729207,0.8,2.1,2.9,1.4333,0.5,0.1333,3.7667,Wing G,4.94229,75,93.0,0.3870967741935484,0.24731182795698925,0.3655913978494624,0.0,0.284366120680364,0.4387726455701271,-0.018627779170001926,-2.458785965423998
Jaxson Whitaker,Central Michigan,MAC,29,45.8,108.6,14.6,52.9,54.22,1.6,7.0,9.5,12.9,10,12,0.833,17,32,0.531,38,108,0.352,0.4,0.6,8.6,So,0.500157,99.8991,3.0,"Muskegon, MI",,1.82348656,15.0,24.0,2.0,8.0,0.625,0.25,0.0,0.0,,120.042,121.564,0.791604,61.5602,-4.38737,-0.430998,-3.95637,-4.06463,18.2968,-1.15025,-2.91438,0.2258,1.0323,1.2581,1.0,0.1935,0.0645,5.4194,Combo G,11.8865,76,140.0,0.17142857142857143,0.05714285714285714,0.7714285714285715,0.0,-3.113094845477069,-2.081210256650319,-0.6962726833907396,-2.2882551836619505
EJ Walker,South Carolina,SEC,22,27.1,90.8,12.7,49.1,49.16,6.8,13.1,4.1,23.9,8,17,0.471,17,27,0.63,7,29,0.241,1.5,1.0,30.4,Fr,-0.387706,84.9909,5.7,"Florence, KY",62.0,0.44439011,15.0,25.0,2.0,2.0,0.6,1.0,2.0,2.0,1.0,112.911,103.858,1.6626,53.9389,-1.85693,-3.12616,1.26922,-3.81418,15.9727,-4.42846,0.614278,0.9091,1.7727,2.6818,0.3636,0.2727,0.2273,2.8636,PF/C,4.88328,79,56.0,0.44642857142857145,0.03571428571428571,0.5178571428571429,0.08,0.5909176846953592,-2.317187147835148,-0.35225527371448606,-2.0913424466942123
Jalen Griffith,Western Michigan,MAC,25,48.2,111.7,26.2,52.4,55.89,1.2,6.7,31.9,16.5,44,53,0.83,55,119,0.462,43,109,0.394,0.0,1.5,23.2,Jr,2.13076,119.527,3.3,"Chicago, IL",,1.9574883,15.0,35.0,40.0,84.0,0.4286,0.4762,0.0,0.0,,118.699,119.283,1.14224,80.1837,-1.75118,2.87142,-4.62259,-0.132018,22.8407,2.65673,-2.78875,0.2222,1.2593,1.4815,3.4074,0.8889,0.0,11.9259,Pure PG,11.2145,70,228.0,0.15350877192982457,0.3684210526315789,0.4780701754385965,0.0,-3.099795017658357,1.8603471169148764,0.6111300095356914,-0.8478764131624821
DJ Dudley,Louisiana Tech,CUSA,31,76.2,102.0,24.8,50.1,52.4,2.3,8.0,13.5,18.1,61,88,0.693,106,226,0.469,56,153,0.366,1.0,1.7,23.2,Jr,1.49482,106.15,1.7,"San Ysidro, CA",,0.83751965,57.0,102.0,49.0,124.0,0.5588,0.3952,5.0,5.0,1.0,108.833,109.611,2.58383,132.903,-2.16224,-1.00616,-1.15608,-0.168942,30.4706,0.504197,-0.67314,0.6471,2.1765,2.8235,1.9706,0.8235,0.2059,13.7647,Combo G,9.80287,76,379.0,0.2691292875989446,0.32717678100263853,0.40369393139841686,0.049019607843137254,-1.4821314093660407,-0.04856989849487395,1.2049994745257468,-0.39526454617140566
Sherman Weatherspoon IV,Utah Valley,WAC,28,37.0,106.1,14.2,51.8,53.84,3.9,9.4,4.5,16.1,16,22,0.727,14,27,0.519,30,87,0.345,0.5,2.2,19.3,Jr,0.410687,99.4919,3.2,"Bowie, MD",,0.69993797,12.0,21.0,2.0,6.0,0.5714,0.3333,0.0,0.0,,104.63,106.942,1.48978,69.3468,-1.37526,-0.110028,-1.26523,-1.33316,15.8258,-0.904956,-0.428205,0.4839,1.3548,1.8387,0.4516,0.6129,0.0968,4.871,Wing G,11.0615,75,114.0,0.18421052631578946,0.05263157894736842,0.7631578947368421,0.0,-1.9991651128005228,-2.11695930362971,0.09355718009379714,-0.9482685979247012
Brendan Rigsbee,Wofford,SC,23,29.5,116.8,13.7,55.5,57.46,5.6,7.7,7.9,13.1,16,24,0.667,30,43,0.698,7,30,0.233,1.6,0.8,32.9,Jr,0.452226,100.491,4.4,"Suwanee, GA",,1.4615385,26.0,35.0,4.0,8.0,0.7429,0.5,0.0,1.0,0.0,118.878,121.09,0.691035,47.1014,-4.47293,-1.61029,-2.86264,-4.51556,15.68,-2.32103,-2.19453,0.76,0.96,1.72,0.76,0.2,0.28,4.24,Wing G,4.91478,75,73.0,0.4794520547945205,0.1095890410958904,0.410958904109589,0.02857142857142857,-0.04150519683069145,-1.311025087782078,-1.3889430122764703,-1.8324593618233818
Joshua Lewis,Louisiana,SB,18,30.8,117.0,16.7,61.0,62.8,3.1,18.5,7.5,14.8,17,22,0.773,34,60,0.567,20,45,0.444,1.8,1.2,21.0,Fr,1.45119,110.558,6.0,"Riverview, FL",89.4,0.81246483,13.0,20.0,21.0,40.0,0.65,0.525,4.0,5.0,0.8,109.963,112.57,1.68013,65.6305,-1.60659,-0.785067,-0.821518,-0.642757,22.5667,-0.797701,0.154944,0.6111,3.1667,3.7778,0.7222,0.4444,0.3333,8.0556,Stretch 4,6.92797,79,105.0,0.19047619047619047,0.38095238095238093,0.42857142857142855,0.25,-0.32356937470018865,-1.6828502610462717,0.578329651211493,0.19793500636228678
Milan Mejia,Louisiana,SB,29,48.5,94.4,10.3,45.2,45.05,1.4,6.0,6.2,13.3,1,3,0.333,5,17,0.294,31,97,0.32,0.2,2.7,2.6,Sr,-0.857003,80.8469,3.4,"Baton Rouge, LA",,1.42854183,4.0,9.0,1.0,8.0,0.4444,0.125,0.0,0.0,,112.419,115.165,1.44591,92.0301,-2.5736,-2.13201,-0.441589,-4.49384,22.0931,-4.97258,0.478741,0.2759,1.0,1.2759,0.6897,0.9655,0.0345,3.5862,Combo G,9.48361,74,114.0,0.07894736842105263,0.07017543859649122,0.8508771929824561,0.0,-3.353435804717255,-2.001171924172101,-1.3460702780455676,-2.6648054471652296
Jordan Muller,Cal Baptist,WAC,33,52.3,91.8,14.9,41.8,46.42,0.9,4.5,15.5,27.3,31,41,0.756,11,50,0.22,32,91,0.352,0.5,1.5,29.1,Fr,-0.480528,85.4062,3.7,"Neu-ulm, Germany",,1.29171543,6.0,32.0,5.0,18.0,0.1875,0.2778,0.0,0.0,,103.889,106.07,2.02934,101.073,-2.0159,-2.86198,0.84608,-3.51567,21.1576,-4.30399,0.788321,0.1818,0.8485,1.0303,1.8788,0.5455,0.0909,4.5152,Scoring PG,7.73032,72,141.0,0.22695035460992907,0.1276595744680851,0.6453900709219859,0.0,-2.298273166675019,-0.7119887458306646,-0.9609125239193075,-1.925043805335464
Alon Michaeli,Colorado,B12,30,39.8,97.1,23.0,44.3,47.0,6.4,20.0,11.3,14.0,31,46,0.674,58,132,0.439,18,60,0.3,1.4,1.7,24.0,Fr,0.806483,105.717,3.4,"Kfar Saba, Israel",,1.10344467,46.0,92.0,12.0,40.0,0.5,0.3,5.0,6.0,0.8333,111.187,104.555,1.73595,93.8699,-1.08334,-1.23596,0.152614,-1.19624,17.1167,-0.733528,-0.462709,0.9333,2.9333,3.8667,1.0667,0.5,0.2333,6.7,Stretch 4,6.6845,81,192.0,0.4791666666666667,0.20833333333333334,0.3125,0.06521739130434782,0.661190530042035,-0.09820420077994697,1.1651684290740414,-1.2477227725084763
Isaiah Johnson,Colorado,B12,32,75.9,126.0,23.8,57.1,63.44,3.2,7.7,18.4,11.3,160,195,0.821,106,185,0.573,56,148,0.378,0.1,1.9,58.6,Fr,4.88473,138.374,2.0,"Los Angeles, CA",45.4,2.08695652,90.0,136.0,16.0,49.0,0.6618,0.3265,0.0,0.0,,115.884,109.226,2.61366,142.684,5.29043,6.34119,-1.05076,6.77022,30.6094,6.49095,0.279268,0.8438,2.0312,2.875,3.0,1.0312,0.0312,16.875,Combo G,8.6461,73,333.0,0.4084084084084084,0.14714714714714713,0.4444444444444444,0.0,-1.1934351765058508,1.5921762541279547,-0.15089049432467486,3.2360392734716217
Kameron Tinsley,IU Indy,Horz,27,39.7,108.2,19.1,51.6,56.18,2.4,13.9,8.2,14.1,42,51,0.824,18,34,0.529,43,126,0.341,2.7,1.7,31.9,So,0.742509,104.153,6.8,"Roanoke, VA",,1.27989791,10.0,17.0,8.0,17.0,0.5882,0.4706,1.0,2.0,0.5,118.844,119.318,0.900462,81.2131,-2.82528,-0.578608,-2.24667,-3.63045,17.531,-1.75699,-1.87346,0.4138,2.0,2.4138,1.1034,0.5517,0.4828,7.8621,Stretch 4,14.1161,78,160.0,0.10625,0.10625,0.7875,0.11764705882352941,-2.0699171383133814,-1.5050300488910417,0.9769437034528762,-1.6269663797600855
Spencer Ahrens,Boise St.,MWC,30,31.9,103.5,20.9,50.9,53.73,7.9,13.8,10.5,20.6,23,32,0.719,32,61,0.525,18,55,0.327,3.2,1.4,27.6,Fr,0.725717,108.423,4.8,"Oakville, Canada",76.2,0.67733277,23.0,39.0,9.0,22.0,0.5897,0.4091,9.0,10.0,0.9,106.821,102.027,1.41622,68.2658,2.44266,0.370509,2.07215,1.1327,13.0844,-0.177524,1.31023,0.8125,1.5,2.3125,0.6562,0.2812,0.3438,4.9062,Stretch 4,8.44712,82,116.0,0.33620689655172414,0.1896551724137931,0.47413793103448276,0.2564102564102564,0.20232566886932282,-1.0998986892007991,1.0631757644791107,-0.12742740848268486
AJ Dybantsa,BYU,B12,34,86.2,119.1,33.1,55.4,60.16,4.8,16.7,22.5,14.9,217,284,0.764,249,438,0.568,48,141,0.34,1.1,1.8,49.1,Fr,6.65123,147.604,1.4,"Brockton, MA",100.0,1.25242619,127.0,173.0,122.0,265.0,0.7341,0.4604,42.0,47.0,0.8936,107.337,100.664,3.99254,209.958,6.64173,6.2095,0.432236,10.242,34.6147,9.10252,1.1395,1.4706,5.2647,6.7353,3.7941,1.0882,0.3529,25.2647,Wing F,6.7592,81,579.0,0.2987910189982729,0.45768566493955093,0.24352331606217617,0.27167630057803466,0.061389209283163035,2.222711031043601,2.3400048125656934,4.788649328012598
Ahmad Johnson,Arkansas Pine Bluff,SWAC,27,25.2,91.0,16.5,44.3,46.78,1.5,4.7,7.5,15.7,11,15,0.733,12,26,0.462,18,62,0.29,1.1,0.6,17.0,Sr,-0.263823,85.2262,5.0,"Punta Gorda, FL",,1.37502266,8.0,13.0,4.0,13.0,0.6154,0.3077,0.0,0.0,,121.515,124.545,0.36757,34.515,-8.52063,-3.59561,-4.92502,-8.47617,12.2621,-4.56063,-3.91554,0.2414,0.5862,0.8276,0.7586,0.2069,0.1379,3.7241,Wing G,11.4625,76,88.0,0.14772727272727273,0.14772727272727273,0.7045454545454546,0.0,-2.7361088356662555,-2.110750146203196,-0.27147511053901313,-4.620069333925268
Jackson Rasmussen,Idaho,BSky,31,76.9,103.5,22.0,51.4,54.04,4.6,12.4,8.2,16.3,73,108,0.676,121,229,0.528,32,100,0.32,1.2,1.2,32.8,Fr,1.31654,103.982,2.3,"Eagle, ID",,0.65150425,99.0,182.0,22.0,47.0,0.544,0.4681,4.0,4.0,1.0,108.83,108.86,2.77107,158.777,-1.21766,-1.50596,0.288302,-0.587712,30.9706,-0.159651,-0.428061,1.3235,3.3529,4.6765,1.2647,0.5882,0.3529,13.8824,Wing G,5.86607,79,329.0,0.5531914893617021,0.14285714285714285,0.303951367781155,0.02197802197802198,0.5710264124839098,-0.5630020914535019,0.750944335824537,-0.083544401475882
Efe Demirel,Grand Canyon,MWC,32,55.9,119.5,17.8,63.0,66.36,11.7,16.0,3.0,19.0,69,92,0.75,102,162,0.63,0,0,0.0,5.7,1.4,56.8,Fr,1.99427,117.708,4.8,"Izmit, Turkey",88.6,0.26194286,93.0,128.0,9.0,34.0,0.7266,0.2647,24.0,31.0,0.7742,98.5892,96.1627,2.94016,139.824,3.84188,-0.106302,3.94818,3.01713,22.4656,0.234679,2.78245,2.1562,3.0938,5.25,0.3438,0.5312,1.0938,8.5312,C,0.0,85,162.0,0.7901234567901234,0.20987654320987653,0.0,0.2421875,4.407357263895166,-0.8604703512024584,-0.03686505415819354,2.843046414406623
Dorin Buca,Kansas St.,B12,27,27.1,93.5,16.9,52.2,52.92,12.6,16.2,6.4,28.8,16,30,0.533,32,56,0.571,2,11,0.182,10.5,0.8,44.8,Jr,0.0788696,93.7968,6.2,"Perugia , Italy",,0.45161568,30.0,48.0,2.0,8.0,0.625,0.25,15.0,16.0,0.9375,108.64,102.784,1.39124,70.2041,1.72473,-3.44127,5.166,-2.0701,12.8333,-4.25721,2.18711,1.4444,1.8519,3.2963,0.5185,0.1852,1.2963,3.1852,C,1.72466,86,67.0,0.7164179104477612,0.11940298507462686,0.16417910447761194,0.3333333333333333,4.329431351479193,-1.685072247032839,-0.031142416942575767,-0.9672796896924164
Baasil Saunders,Coppin St.,MEAC,26,33.3,83.2,14.9,41.8,44.14,4.5,10.3,10.2,24.2,12,19,0.632,31,69,0.449,3,16,0.188,1.2,1.9,22.4,Jr,-0.873187,75.6274,3.3,"Philadelphia, PA",,0.76006238,22.0,44.0,9.0,25.0,0.5,0.36,10.0,14.0,0.7143,118.739,124.301,0.517846,61.0938,-7.65259,-5.76019,-1.8924,-8.06114,15.4192,-6.02568,-2.03547,0.6154,1.2692,1.8846,0.7308,0.5,0.1538,3.1923,Wing G,2.30269,76,85.0,0.5176470588235295,0.29411764705882354,0.18823529411764706,0.3181818181818182,0.595061463419763,-0.5493569499821854,-0.8900988584182918,-4.633480761539523
Ethan Copeland,Stetson,ASun,31,80.1,113.7,20.6,56.5,58.74,1.6,12.5,13.5,12.0,48,57,0.842,57,122,0.467,96,234,0.41,0.2,2.8,16.0,Jr,2.10339,110.944,1.5,"South Jordan, UT",,1.54548868,35.0,62.0,22.0,60.0,0.5645,0.3667,0.0,1.0,0.0,116.338,117.368,1.85213,168.309,0.841063,2.38359,-1.54253,1.31102,32.0697,2.24231,-0.931291,0.3939,3.303,3.697,2.0606,1.5152,0.0606,15.0,Combo G,13.8375,74,356.0,0.17415730337078653,0.16853932584269662,0.6573033707865169,0.016129032258064516,-2.7941493718302333,-0.1117390597755108,0.7388512149360683,0.6286368978790208
Ilias Kamardine,Mississippi,SEC,35,76.2,101.9,21.7,47.9,50.75,1.6,10.9,23.2,17.2,55,72,0.764,108,214,0.505,41,140,0.293,1.5,2.5,20.3,Sr,1.67438,107.85,3.1,"Marseille, France",,1.91305668,44.0,62.0,64.0,152.0,0.7097,0.4211,7.0,7.0,1.0,110.528,102.133,3.37458,180.462,2.99968,1.17723,1.82245,2.1163,31.0371,0.379204,1.7371,0.4286,3.0,3.4286,3.7714,1.3429,0.3714,11.2571,Combo G,7.55588,77,354.0,0.1751412429378531,0.4293785310734463,0.3954802259887006,0.11290322580645161,-1.937081912845344,1.2919771499290784,-0.11345949444431978,0.9540732020892668
Milhan Charles,Arkansas Pine Bluff,SWAC,30,75.1,107.9,17.1,55.7,60.46,3.7,11.9,9.2,19.3,92,127,0.724,103,175,0.589,6,26,0.231,1.8,1.5,63.2,Fr,1.01496,101.759,2.7,"Paris, France",,0.79243785,91.0,146.0,12.0,29.0,0.6233,0.4138,15.0,16.0,0.9375,116.531,119.941,1.46771,139.512,-2.99957,-1.73953,-1.26003,-2.66444,30.1767,-1.11385,-1.55058,0.9667,3.0333,4.0,1.4,0.8,0.5,10.5333,Wing G,1.61295,79,201.0,0.7263681592039801,0.14427860696517414,0.12935323383084577,0.1095890410958904,1.9925988704841517,0.19458561109559197,-0.720192673888959,-0.7260048331230649
