player_name,team,conf,GP,min_pct,ORtg,usg,eFG,TS_pct,ORB_pct,DRB_pct,AST_pct,TOV_pct,FTM,FTA,FT_pct,2PM,2PA,2P_pct,3PM,3PA,3P_pct,Blk_pct,Stl_pct,FTR,yr,PORPAG,adjoe,personal_fouls_per_40,type,Rec_Rank,AST_TOV,rimmade,rim_attempts,midmade,mid_attempts,rim_pct,mid_pct,dunksmade,dunks_attempts,dunk_pct,drtg,adj_drtg,D_PORPAG,stops,bpm,obpm,dbpm,gbpm,mins_per_game,ogbpm,dgbpm,oreb_per_game,dreb_per_game,treb_per_game,ast_per_game,stl_per_game,blk_per_game,pts_per_game,role,3P_per_100_team_pos,height_inches,total_known_fga,rim_share,mid_share,three_share,dunk_rate_at_rim,arch_PC1,arch_PC2,arch_PC3,val_PC1,pbp_join_method,pbp_join_warning,pbp_pid,pbp_player_name,pbp_team,pbp_rim_made,pbp_rim_missed,pbp_rim_assisted,pbp_mid_made,pbp_mid_missed,pbp_mid_assisted,pbp_three_made,pbp_three_missed,pbp_three_assisted,pbp_dunk_made,pbp_dunk_missed,pbp_dunk_assisted
Andrej Shoshkikj,Stony Brook,CAA,30,65.1,111.2,20.3,57.2,61.41,1.6,9.9,19.9,20.9,49,51,0.961,68,133,0.511,42,96,0.438,0.9,3.4,22.3,Fr,1.68441,111.02,2.8,"Skopje, Macedonia",,1.32755858,46.0,79.0,22.0,54.0,0.5823,0.4074,0.0,0.0,,106.916,109.682,2.22932,141.21,0.385447,0.225251,0.160196,0.849737,25.9031,-0.216927,1.06666,0.3438,2.2812,2.625,2.4062,1.4688,0.2188,10.6562,Scoring PG,7.28018,74,229.0,0.34497816593886466,0.23580786026200873,0.4192139737991266,0.0,-0.20064010179526653,-1.3399172287940595,0.04361186121320168,-0.08023610293987515,pid,,134627.0,Andrej Shoshkikj,Stony Brook,46,33,16,22,32,2,42,54,32,0,0,0
Andrew Okafor,Stony Brook,CAA,2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Fr,-0.628197,-5.48958,0.0,"Pembroke Pines, FL",,0.0,,,,,,,,,,119.819,122.481,0.0763061,0.306712,-6.93057,-5.03654,-1.89403,-4.91768,3.6333,-3.78858,-1.12909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,80,0.0,0.0,0.0,0.0,0.0,-1.8987672477925814,3.9366419219139734,-0.6429390821245805,0.8476930576244595,unmatched,no_pbp_match,,,,0,0,0,0,0,0,0,0,0,0,0,0
Matas Buteliauskas,Buffalo,MAC,6,2.7,107.6,6.4,37.5,37.5,7.4,15.0,0.0,0.0,0,0,0.0,0,0,0.0,1,4,0.25,0.0,0.0,0.0,Fr,-0.11288,86.4891,0.0,"Vilnius, Lithuania",,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,118.9,121.313,0.250668,4.09685,-10.0067,-3.68452,-6.32217,-6.89998,4.6,-1.76733,-5.13265,0.5,0.625,1.125,0.0,0.0,0.0,0.75,Wing F,7.22916,79,4.0,0.0,0.0,1.0,0.0,-1.5113413210027034,1.9656322113882534,2.152850429689785,0.3052750353551464,pid,,134630.0,Matas Buteliauskas,Buffalo,0,0,0,0,0,0,1,3,1,0,0,0
Drew Grimes,Liberty,CUSA,16,1.9,50.9,17.2,0.0,16.95,5.7,10.1,6.2,15.0,2,4,0.5,0,2,0.0,0,2,0.0,0.0,5.2,100.0,Fr,-0.223932,49.0095,3.3,"Clayton, NC",,0.49952516,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,106.099,106.032,0.146347,4.74463,-8.43886,-7.90105,-0.537807,-9.65626,2.8053,-8.38134,-1.27492,0.1579,0.3158,0.4737,0.0526,0.1053,0.0526,0.7368,Scoring PG,5.21814,81,4.0,0.5,0.0,0.5,0.0,-0.6686634697625602,2.424554818863957,0.15722462971302736,1.929434392658817,pid,,134631.0,Drew Grimes,Liberty,0,2,0,0,0,0,0,2,0,0,0,0
Jacob Meachem,Bucknell,Pat,30,23.7,74.1,16.9,27.4,36.25,0.4,5.1,27.4,32.4,17,22,0.773,10,41,0.244,3,12,0.25,0.0,1.9,41.5,Fr,-0.853027,68.7904,3.9,"Pottstown, PA",,1.6206682,6.0,26.0,4.0,15.0,0.2308,0.2667,0.0,1.0,0.0,117.625,119.891,0.523587,42.3566,-13.6696,-9.1847,-4.48491,-11.3936,10.5567,-8.43158,-2.96206,0.0333,0.4333,0.4667,1.5667,0.3333,0.0,1.5333,Pure PG,2.26998,68,53.0,0.49056603773584906,0.2830188679245283,0.22641509433962265,0.038461538461538464,-2.4403140126457,-1.17336273953281,-1.777417180031606,1.0264306686973654,pid,,134632.0,Jacob Meachem,Bucknell,6,20,0,4,11,0,3,9,3,0,1,0
Brady Kester,Liberty,CUSA,4,0.7,0.0,10.8,0.0,0.0,0.0,14.3,0.0,67.8,0,1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Fr,-0.689825,-1.18337,9.4,"Huntersville, NC",,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,115.282,117.554,0.123986,1.11878,-17.7338,-13.8833,-3.85049,-19.61,4.0571,-16.2719,-3.33805,0.0,0.8571,0.8571,0.0,0.0,0.1429,0.8571,C,0.0,80,0.0,0.0,0.0,0.0,0.0,-0.9474910774109884,3.7663371559654393,-0.4433320959053033,0.49478019038920545,pid,,134633.0,Brady Kester,Liberty,0,0,0,0,0,0,0,0,0,0,0,0
Torr Sorensen,Liberty,CUSA,11,0.8,68.4,14.1,33.3,33.33,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1.0,0,2,0.0,0.0,0.0,0.0,Fr,-0.0991341,62.7211,0.0,"Goode, VA",,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,,122.309,122.943,0.0382043,0.859187,-11.9495,-5.35262,-6.59688,-8.85377,2.15,-3.41407,-5.4397,0.0,0.3571,0.3571,0.0,0.0714,0.0,0.7143,Wing G,12.3931,79,3.0,0.3333333333333333,0.0,0.6666666666666666,0.0,-1.4448789862450755,1.8016490123454596,1.683992858542439,-0.2571095035572248,pid,,134634.0,Torr Sorensen,Liberty,1,0,1,0,0,0,0,2,0,0,0,0
Pat Curtin,Bucknell,Pat,27,50.8,100.3,28.2,47.8,52.3,5.1,16.0,15.0,15.4,69,86,0.802,90,170,0.529,32,119,0.269,0.2,3.4,29.8,Fr,1.13607,105.589,3.8,"Ellicott City, MD",,0.83673129,62.0,98.0,28.0,72.0,0.6327,0.3889,0.0,0.0,,110.077,113.533,1.78966,128.113,-1.81286,-0.641481,-1.17138,-1.16016,25.1074,-0.24635,-0.913815,1.0741,3.2222,4.2963,1.5185,1.4074,0.037,12.7778,Wing G,10.502,75,289.0,0.3391003460207612,0.2491349480968858,0.4117647058823529,0.0,0.7258668077157802,-0.8635939538405004,0.1846336858759362,-0.6062467858814241,pid,,134635.0,Pat Curtin,Bucknell,62,36,12,28,44,4,32,87,26,0,0,0
Amon Dörries,Bucknell,Pat,33,80.2,107.6,25.0,57.8,61.42,6.3,10.2,10.9,19.9,104,132,0.788,173,288,0.601,28,84,0.333,1.6,1.4,35.5,Fr,1.99206,110.258,3.5,"Potsdam, Germany",,0.51683353,155.0,245.0,18.0,43.0,0.6327,0.4186,19.0,20.0,0.95,116.164,118.551,1.76078,154.689,-2.53834,-0.927609,-1.61073,-1.72637,32.4545,0.20632,-1.93269,1.7273,2.6364,4.3636,1.3939,0.7576,0.3939,16.1818,Wing F,4.69563,83,372.0,0.6586021505376344,0.11559139784946236,0.22580645161290322,0.08163265306122448,2.4711264182141526,0.7318672825798035,0.24619789583304547,-0.2602684342152041,pid,,134636.0,Amon Dörries,Bucknell,155,90,89,18,25,10,28,56,28,19,1,17
Trevin Jirak,Iowa,B10,17,9.2,98.7,29.1,51.3,57.06,2.0,14.2,26.9,27.2,19,27,0.704,15,20,0.75,3,18,0.167,1.0,0.9,71.1,Fr,0.504348,110.443,5.6,"West Des Moines, IA",,1.11759996,12.0,14.0,3.0,6.0,0.8571,0.5,1.0,1.0,1.0,108.33,104.514,0.833019,19.5296,-1.73846,-1.1241,-0.614358,-2.53069,8.0412,-3.33603,0.805348,0.1176,0.8235,0.9412,1.1176,0.1176,0.0588,3.4118,Stretch 4,8.40521,83,38.0,0.3684210526315789,0.15789473684210525,0.47368421052631576,0.07142857142857142,0.2979901439573996,-0.13017948576858349,-0.3660426406391515,1.1619828598702688,pid,,134637.0,Trevin Jirak,Iowa,12,2,10,3,3,2,3,15,3,1,0,1
Will Harper III,Richmond,A10,13,10.9,107.7,20.0,44.3,53.38,8.7,10.1,8.1,15.0,16,19,0.842,8,22,0.364,5,13,0.385,0.0,1.7,54.3,Fr,0.556428,107.674,5.3,"Bowie, MD",40.6,1.14279997,5.0,10.0,3.0,12.0,0.5,0.25,0.0,0.0,,111.176,111.07,0.846989,21.2354,-3.21165,-0.920343,-2.29131,-3.54788,10.2786,-1.43674,-2.11115,0.7143,0.8571,1.5714,0.5714,0.2857,0.0,3.3571,Wing G,5.58526,76,35.0,0.2857142857142857,0.34285714285714286,0.37142857142857144,0.0,-0.2155477764939771,0.15501891219121738,0.42037863783769436,0.8984315455688867,pid,,134638.0,Will Harper III,Richmond,5,5,3,3,9,1,5,8,5,0,0,0
Ryan Mandes,Princeton,Ivy,7,0.5,107.5,11.2,100.0,67.8,0.0,21.6,0.0,0.0,0,1,0.0,1,1,1.0,0,0,0.0,0.0,0.0,100.0,Fr,0.0028382,93.3726,7.0,"Denver, CO",,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,,112.448,108.232,0.0738488,0.867799,-10.2059,-4.68996,-5.51592,-5.95954,1.0375,-5.50492,-0.45462,0.0,0.25,0.25,0.0,0.0,0.0,0.25,Wing G,0.0,75,1.0,1.0,0.0,0.0,0.0,-0.10408541538872793,2.0459797347249316,1.3019794593444263,1.3758444495823576,pid,,134639.0,Ryan Mandes,Princeton,1,0,1,0,0,0,0,0,0,0,0,0
Tate Sage,Iowa,B10,37,40.2,124.1,18.4,58.9,62.05,6.9,10.7,7.9,11.0,54,76,0.711,44,74,0.595,28,72,0.389,1.4,1.1,52.1,Fr,1.99864,128.156,3.3,"Weatherford, OK",,1.31587155,41.0,64.0,3.0,10.0,0.6406,0.3,9.0,12.0,0.75,109.265,102.258,1.79324,81.4064,4.16143,3.89361,0.267818,3.68185,16.1486,3.4262,0.255652,0.8108,1.2432,2.0541,0.6757,0.2703,0.1622,6.1081,Wing F,7.69432,79,146.0,0.4383561643835616,0.0684931506849315,0.4931506849315068,0.1875,0.5624831397244601,0.30688359386151237,1.2206350404970117,1.183395112014111,pid,,134641.0,Tate Sage,Iowa,41,23,28,3,7,1,28,44,28,9,3,9
Michael Collins,Louisiana,SB,31,22.0,81.5,15.5,25.0,30.42,4.0,5.9,20.8,13.9,12,19,0.632,12,35,0.343,2,25,0.08,0.8,2.6,31.7,Fr,-0.547014,75.5689,2.9,"Pearland, TX",,3.09981394,9.0,21.0,3.0,14.0,0.4286,0.2143,0.0,0.0,,112.537,115.215,0.623648,41.5339,-6.66264,-4.6933,-1.96934,-5.39759,9.3839,-4.82488,-0.572713,0.3226,0.4194,0.7419,1.0,0.3871,0.0645,1.3548,Combo G,5.38842,73,60.0,0.35,0.23333333333333334,0.4166666666666667,0.0,-1.9076137389385643,-1.097181027592695,-0.8644496891086023,2.4587371171826757,pid,,134643.0,Michael Collins,Louisiana,9,12,1,3,11,0,2,23,2,0,0,0
Raevon Thomas,Jackson St.,SWAC,25,33.1,102.4,10.6,59.5,59.39,6.9,13.5,3.2,25.3,14,25,0.56,24,40,0.6,7,18,0.389,3.5,0.5,43.1,Sr,-0.30713,87.2877,4.5,"Detroit, MI",,0.33333335,20.0,31.0,4.0,9.0,0.6452,0.4444,9.0,10.0,0.9,118.851,126.547,0.472932,67.5281,-4.74225,-3.67442,-1.06784,-6.393,17.596,-4.46818,-1.92482,1.16,2.12,3.28,0.28,0.16,0.56,3.32,Stretch 4,2.30157,81,58.0,0.5344827586206896,0.15517241379310345,0.3103448275862069,0.3225806451612903,1.3689941183084517,1.918301368161761,0.41451825393056013,0.7389491475210154,pid,,134644.0,Raevon Thomas,Jackson St.,20,11,12,4,5,3,7,11,7,9,1,8
Mujahiid Burton,North Carolina A&T,CAA,18,26.8,103.0,15.6,50.6,50.39,2.4,5.5,5.8,12.3,4,9,0.444,12,25,0.48,22,64,0.344,0.0,1.5,10.1,Jr,0.0918153,93.9483,2.3,"Minneapolis, MN",,1.0,8.0,14.0,4.0,11.0,0.5714,0.3636,0.0,0.0,,117.421,121.006,0.776392,40.6423,-4.95465,-0.993412,-3.96124,-4.1656,16.455,-1.40576,-2.75983,0.35,0.9,1.25,0.5,0.45,0.0,5.0,Wing G,12.2614,77,89.0,0.15730337078651685,0.12359550561797752,0.7191011235955056,0.0,-1.019511223839058,0.34457643436854374,1.3994043997919687,0.27904907157413283,pid,,134646.0,Mujahiid Burton,North Carolina A&T,8,6,3,4,7,1,22,42,17,0,0,0
Yancarlos Cueto,North Carolina A&T,CAA,6,1.5,89.4,24.2,42.9,44.03,7.1,26.4,0.0,14.1,1,2,0.5,0,2,0.0,2,5,0.4,0.0,0.0,28.6,Fr,-0.0330237,88.9893,9.5,"Providence, RI",,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,112.07,118.507,0.155019,2.98458,-17.979,-7.12434,-10.8546,-11.6183,6.625,-6.80082,-4.81745,0.25,0.625,0.875,0.375,0.5,0.0,1.75,Stretch 4,17.1149,77,7.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,-1.3479183462190807,0.07806842216268743,-0.00197760960244146,-0.29305993888350046,pid,,134647.0,Yancarlos Cueto,North Carolina A&T,0,1,0,0,1,0,2,3,2,0,0,0
Dwayne Pierce,North Carolina A&T,CAA,23,57.7,87.6,20.9,40.7,44.0,1.7,7.6,17.4,21.3,40,65,0.615,38,104,0.365,27,89,0.303,0.7,1.2,33.7,So,-0.57164,86.4946,4.2,"Amityville, NY",,1.25491759,15.0,41.0,23.0,63.0,0.3659,0.3651,0.0,0.0,,116.653,119.392,1.45788,91.3496,-7.20099,-3.68695,-3.51404,-7.63218,27.8958,-4.67784,-2.95434,0.375,1.9583,2.3333,2.6667,0.5833,0.1667,8.5417,Scoring PG,7.91974,77,193.0,0.21243523316062177,0.32642487046632124,0.46113989637305697,0.0,-0.43324711424104373,-0.21052669331322488,-0.258741751045275,0.7557856737063442,pid,,134648.0,Dwayne Pierce,North Carolina A&T,15,26,1,23,40,6,27,62,20,0,0,0
Brooklyn Vick,North Carolina A&T,CAA,17,26.3,80.9,17.8,37.1,42.24,1.6,12.5,21.6,30.8,14,19,0.737,14,38,0.368,6,24,0.25,0.4,2.7,30.6,Fr,-0.951478,76.472,2.6,"Deerfield Beach, FL",,1.48388077,8.0,14.0,6.0,24.0,0.5714,0.25,1.0,1.0,1.0,111.954,114.739,1.17527,52.4369,-6.72158,-5.25603,-1.46555,-7.10968,17.8158,-5.64418,-1.4655,0.2632,2.0,2.2632,2.4211,0.7895,0.0526,3.7368,Combo G,4.68546,74,62.0,0.22580645161290322,0.3870967741935484,0.3870967741935484,0.07142857142857142,-1.0726135004378416,-1.0605710614579553,-1.2934314124402844,0.7703817191638994,pid,,134649.0,Brooklyn Vick,North Carolina A&T,8,6,2,6,18,1,6,18,5,1,0,0
Nigel James Jr.,Marquette,BE,32,72.2,106.5,30.3,52.0,54.71,2.8,10.5,37.3,17.9,90,130,0.692,155,298,0.52,42,121,0.347,1.2,3.7,31.0,Fr,3.23734,124.655,3.0,"Huntington, NY",82.8,1.7640587,136.0,249.0,19.0,49.0,0.5462,0.3878,14.0,15.0,0.9333,106.383,100.29,3.41697,174.61,5.77469,3.64104,2.13366,6.96637,29.2344,4.33761,2.62876,0.75,2.6875,3.4375,4.9062,1.9062,0.3125,16.4375,Pure PG,7.37313,72,419.0,0.594272076372315,0.11694510739856802,0.28878281622911695,0.060240963855421686,0.18705469403149722,-2.7590473338232058,-1.1119915010278323,-0.04244668742742354,pid,,134650.0,Nigel James Jr.,Marquette,136,113,30,19,30,7,42,79,29,14,1,3
AJ Fowler,Charleston,CAA,2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Fr,-0.186655,-5.43406,0.0,"Fayetteville, AR",,0.0,,,,,,,,,,119.829,130.602,0.00718729,0.0934551,-5.16242,-4.05382,-1.1086,-10.6679,0.7667,-6.40982,-4.25808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PF/C,0.0,76,0.0,0.0,0.0,0.0,0.0,-2.3575442610858794,3.527924951891416,-0.6741888946942151,0.616435287648732,unmatched,no_pbp_match,,,,0,0,0,0,0,0,0,0,0,0,0,0
Chol Machot,Charleston,CAA,31,49.0,110.1,21.7,60.6,62.87,11.2,18.1,2.1,20.2,60,87,0.69,97,153,0.634,6,22,0.273,14.4,1.2,49.7,So,1.22338,110.365,5.6,"Melbourne, Australia",,0.12765523,87.0,108.0,10.0,45.0,0.8056,0.2222,47.0,50.0,0.94,100.514,101.209,2.25409,141.287,2.88976,-2.64689,5.53664,2.61809,19.7469,-0.282174,2.90026,1.9375,3.5625,5.5,0.1875,0.4375,2.4688,8.9375,C,2.09289,84,175.0,0.6171428571428571,0.2571428571428571,0.12571428571428572,0.46296296296296297,4.363980570970007,2.484199380773175,-0.29460161432242515,0.18712566517780826,pid,,134654.0,Chol Machot,Charleston,87,21,65,10,35,5,6,16,6,47,3,39
D'Andre Harrison,UMKC,Sum,5,5.4,87.5,11.7,55.6,54.85,1.7,15.3,0.0,23.6,3,6,0.5,5,8,0.625,0,1,0.0,0.0,2.8,66.7,Fr,-0.759251,74.4039,6.6,"Gilbert, AZ",50.4,0.33340001,5.0,6.0,0.0,2.0,0.8333,0.0,0.0,0.0,,115.643,116.024,0.77531,11.4319,-11.1501,-7.93789,-3.21221,-7.75467,12.0,-7.60011,-0.154564,0.3333,1.6667,2.0,0.1667,0.5,0.0,2.8333,Wing G,0.921973,78,9.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.27843723126190134,1.421379266548661,0.22611946727938287,0.6570499213678177,pid,,134655.0,D'Andre Harrison,UMKC,5,1,3,0,2,0,0,1,0,0,0,0
Jaden Haire,Texas A&M Corpus Chris,Slnd,22,18.3,83.1,18.4,38.1,44.82,7.7,12.7,7.3,25.9,18,29,0.621,16,41,0.39,0,1,0.0,1.1,0.3,69.0,Jr,-0.349389,81.9043,4.3,"Hanford, CA",,0.42105263,13.0,25.0,3.0,16.0,0.52,0.1875,3.0,3.0,1.0,108.465,108.769,0.854777,29.1134,-7.19506,-6.28128,-0.913778,-6.45978,10.168,-5.35928,-1.10051,0.92,1.0,1.92,0.32,0.28,0.16,3.52,PF/C,0.279747,79,42.0,0.5952380952380952,0.38095238095238093,0.023809523809523808,0.12,0.8113615264785728,1.6223423038238727,-0.46550732028305536,0.5243522615442496,pid,,134657.0,Jaden Haire,Texas A&M Corpus Chris,13,12,8,3,13,3,0,1,0,3,0,3
Corentin Efono,SIU Edwardsville,OVC,16,12.2,66.9,9.4,35.7,33.44,1.6,12.3,12.3,36.3,0,2,0.0,5,10,0.5,0,4,0.0,0.0,1.3,14.3,Fr,-1.15672,54.9395,3.6,"Aalst, Belgium",,1.45465547,5.0,7.0,0.0,3.0,0.7143,0.0,1.0,1.0,1.0,103.445,110.571,0.735434,21.5718,-7.65953,-7.70511,0.0455746,-8.6684,9.5632,-8.55469,-0.113715,0.1579,1.0526,1.2105,0.8421,0.2632,0.0,1.3158,Wing G,1.70362,76,14.0,0.5,0.21428571428571427,0.2857142857142857,0.14285714285714285,-1.431993364796087,0.2796523662630537,-0.8802214881624859,0.9738378146465761,pid,,134658.0,Corentin Efono,SIU Edwardsville,5,2,1,0,3,0,0,4,0,1,0,0
Trenton Pane,Texas A&M Corpus Chris,Slnd,2,0.3,84.6,44.0,66.7,66.67,0.0,31.5,0.0,34.7,0,0,0.0,2,2,1.0,0,1,0.0,0.0,0.0,0.0,Fr,0.0463058,99.2115,0.0,"Allen, TX",,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,103.548,112.185,0.150103,0.68099,-22.1537,-12.8781,-9.27557,-2.94257,7.975,-0.221499,-2.72107,0.25,1.25,1.5,1.25,0.5,0.0,4.0,Wing G,17.0646,70,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,-1.0518215404320854,-2.569569019514721,-1.1658309477898758,-1.712543757896326,pid,,134661.0,Trenton Pane,Texas A&M Corpus Chris,1,0,0,1,0,0,0,1,0,0,0,0
Victory Onuetu,Hofstra,CAA,33,44.0,109.8,16.6,56.3,55.86,17.0,24.7,4.2,21.5,23,45,0.511,63,112,0.563,0,0,0.0,6.7,1.6,40.2,Fr,0.752312,104.68,7.3,"Alhaurin El Grande, Spain",,0.42860001,52.0,89.0,11.0,23.0,0.5843,0.4783,27.0,30.0,0.9,95.4145,96.5518,2.3107,137.822,2.69032,-1.64395,4.33427,-0.628991,17.9257,-2.63075,2.00176,2.6,4.3429,6.9429,0.4286,0.4286,1.0286,4.6571,C,0.0,82,112.0,0.7946428571428571,0.20535714285714285,0.0,0.33707865168539325,3.798728106943001,1.7203277446302785,-0.8215467564086854,0.47884088647499223,pid,,134662.0,Victory Onuetu,Hofstra,52,37,38,11,12,3,0,0,0,27,3,26
Matthew MacLellan,Notre Dame,ACC,9,3.4,151.3,13.3,85.7,82.32,5.3,24.2,4.6,10.3,5,7,0.714,6,7,0.857,0,0,0.0,3.1,0.0,100.0,Sr,0.857835,143.752,6.5,"Canton, MI",,1.0,6.0,7.0,0.0,0.0,0.8571,,0.0,0.0,,110.068,105.541,0.481253,7.7337,2.10485,1.86549,0.239358,4.01354,4.8111,2.09811,1.91544,0.2222,1.0,1.2222,0.1111,0.0,0.1111,1.8889,C,0.0,81,7.0,1.0,0.0,0.0,0.0,1.681158328647485,1.378715531916391,1.2804591386436353,1.8973517847677133,pid,,134663.0,Matthew MacLellan,Notre Dame,6,1,6,0,0,0,0,0,0,0,0,0
Ryder Frost,Notre Dame,ACC,26,12.8,119.4,19.0,57.9,58.39,3.5,10.8,7.5,9.7,5,8,0.625,3,5,0.6,20,52,0.385,0.0,0.4,14.0,Fr,0.678356,124.386,4.0,"Hamilton, MA",84.4,1.20020798,2.0,2.0,1.0,3.0,1.0,0.3333,0.0,0.0,,115.991,110.424,0.507304,21.8771,0.206184,3.44753,-3.24134,3.14641,6.2231,4.20774,-1.06133,0.1923,0.5769,0.7692,0.2308,0.0385,0.0,2.7308,Stretch 4,19.2299,78,57.0,0.03508771929824561,0.05263157894736842,0.9122807017543859,0.0,-0.9299689825325607,-0.015936108782557495,2.325276457040126,0.388081481107973,pid,,134664.0,Ryder Frost,Notre Dame,2,0,1,1,2,1,20,32,18,0,0,0
Xavier Spencer,UMass Lowell,AE,30,87.8,109.2,18.6,52.0,55.08,2.7,12.1,16.7,17.7,58,75,0.773,84,167,0.503,49,136,0.36,0.7,2.1,24.8,Jr,1.38128,103.699,2.8,"Calgary, Canada",,1.50000006,41.0,85.0,43.0,82.0,0.4824,0.5244,3.0,3.0,1.0,112.776,118.362,1.95115,174.512,-0.575879,0.485368,-1.06125,-1.42059,33.8909,-0.785027,-0.635561,0.8182,3.6061,4.4242,2.9091,1.2424,0.2727,11.9091,Combo G,7.44816,73,303.0,0.28052805280528054,0.2706270627062706,0.44884488448844884,0.03529411764705882,0.224142124948275,-1.3112713005739407,0.0035396757399997055,0.3465939996120724,pid,,134666.0,Xavier Spencer,UMass Lowell,41,44,7,43,39,3,49,87,34,3,0,1
C.J. McPherson,Tennessee Tech,OVC,23,25.2,107.7,16.3,50.0,54.12,3.8,8.1,6.3,15.3,15,17,0.882,11,29,0.379,18,47,0.383,0.0,2.3,22.4,Jr,0.32393,99.9603,2.5,"Virginia Beach, VA",,0.74991871,7.0,16.0,4.0,13.0,0.4375,0.3077,0.0,0.0,,112.749,119.53,0.633074,44.1002,-3.40047,-0.803416,-2.59705,-2.87293,13.2808,-1.06981,-1.80311,0.4231,1.1154,1.5385,0.4615,0.4615,0.0,4.5,Combo G,9.78273,75,76.0,0.21052631578947367,0.17105263157894737,0.618421052631579,0.0,-0.8409784871068274,0.0990533794065437,1.1011996721236663,-0.07624120819750466,pid,,134667.0,C.J. McPherson,Tennessee Tech,7,9,0,4,9,1,18,29,17,0,0,0
Preston Fowler,James Madison,SB,32,57.5,115.3,14.1,50.3,53.22,5.9,15.5,7.1,10.2,33,46,0.717,30,51,0.588,36,116,0.31,1.1,1.4,27.5,Fr,0.936646,104.097,3.8,"Vernon, CT",76.0,1.72208992,22.0,33.0,8.0,18.0,0.6667,0.4444,3.0,3.0,1.0,110.81,113.557,1.66198,120.783,0.23761,0.967886,-0.730276,-0.893588,23.103,-0.389806,-0.503782,1.2424,3.3333,4.5758,0.9394,0.5152,0.2121,6.2424,Stretch 4,9.26523,80,167.0,0.19760479041916168,0.10778443113772455,0.6946107784431138,0.09090909090909091,0.932097421673611,-0.07670737341370387,1.0195326693180804,1.3534556947569916,pid,,134670.0,Preston Fowler,James Madison,22,11,5,8,10,4,36,80,35,3,0,2
Ryan Tolliver,Northern Kentucky,Horz,19,9.2,113.2,9.9,46.7,51.75,10.6,17.0,5.5,19.8,3,3,1.0,7,13,0.538,0,2,0.0,1.0,2.5,20.0,Fr,0.0350821,94.059,7.0,"Hartford, CT",,0.75000006,5.0,10.0,2.0,3.0,0.5,0.6667,0.0,0.0,,109.366,107.985,0.547395,21.2168,-2.60296,-2.72162,0.118655,-5.16086,6.8636,-5.33064,0.169779,0.7273,1.0,1.7273,0.2727,0.2727,0.0909,1.0455,PF/C,0.977155,79,15.0,0.6666666666666666,0.2,0.13333333333333333,0.0,0.08327527072014956,1.263477698583612,-0.42556689850642765,0.4358130815798551,pid,,134671.0,Ryan Tolliver,Northern Kentucky,5,5,2,2,1,2,0,2,0,0,0,0
Breon Barnett,Morgan St.,MEAC,11,2.0,30.8,4.1,0.0,0.0,0.0,10.7,8.0,0.0,0,0,0.0,0,1,0.0,0,1,0.0,0.0,2.6,0.0,Fr,-0.484621,21.2448,7.4,"Atlanta, GA",,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,111.097,114.618,0.134574,3.88629,-7.66057,-6.35148,-1.30909,-13.2828,3.3143,-11.9468,-1.33605,0.0714,0.3571,0.4286,0.2143,0.1429,0.0,0.2857,Pure PG,2.60098,73,2.0,0.5,0.0,0.5,0.0,-3.0847629567081487,0.9157194662389473,-1.2577244748457028,0.3775309270963372,pid,,134672.0,Breon Barnett,Morgan St.,0,1,0,0,0,0,0,1,0,0,0,0
David Bumpass,Morgan St.,MEAC,19,15.9,87.6,18.5,36.2,43.12,3.8,9.4,4.7,14.2,18,28,0.643,11,30,0.367,4,17,0.235,1.8,0.3,59.6,Fr,-0.291946,83.1118,3.0,"Washington, DC",,0.44439011,7.0,18.0,4.0,12.0,0.3889,0.3333,0.0,0.0,,116.354,124.705,0.304458,23.5522,-10.613,-5.8881,-4.72495,-8.00095,9.2227,-3.6423,-4.35864,0.2727,0.7273,1.0,0.1818,0.0909,0.2273,3.2273,Wing G,5.56184,75,47.0,0.3829787234042553,0.2553191489361702,0.3617021276595745,0.0,-0.5030809944653397,1.4213412667051293,0.6838719888460288,0.5946506426416716,pid,,134673.0,David Bumpass,Morgan St.,7,11,4,4,8,2,4,13,3,0,0,0
