observationKey,season,playerId,playerName,teamName,conference,minutes,bartRole,pbpPlayerId,pbpMatchType,ht_inches,usg_%,TS_%,ORB_%,DRB_%,AST_%,FT_%,FT_rate,TP_%,ast_tov,TOV%,rim_pct_of_total_attempts,rim_%,mid_pct_of_total_attempts,mid_%,threePA_per_100,pct_rim_made_assisted,pct_three_made_assisted,pct_total_made_assisted,blk_%,stl_%,pf_per_40,stops_per_40,A0,A1,A2,A3,A4,A5,A6,A7,primaryArchetype,primaryArchetypeLabel,primaryArchetypeWeight,secondaryArchetype,secondaryArchetypeLabel,secondaryArchetypeWeight,unstableArchetypeFlag,stabilityTier,stabilityNote
76071::2026::Arkansas Pine Bluff,2026,76071,Trejon Ware,Arkansas Pine Bluff,SWAC,17.6,PF/C,76071,pid_team,69,9.4,0,0,6.7,9.1,0.0,0,0.0,0.50000000,68.2,0.0,0.0,100.0,0.0,0,0.0,0.0,0.0,0,3.2,6.8,6.587159090909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,1.0,A0,Perimeter Spacer,0.0,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
128186::2026::Army,2026,128186,Alex Engro,Army,Pat,139.748,Wing G,128186,pid_team,74,12.6,30.15,7.6,13.8,5.6,50.0,22.2,16.7,2.00000000,7.4,25.925925925925924,42.86,7.4074074074074066,0.0,8.36512,66.66666666666666,66.66666666666666,66.66666666666666,1,1.8,7.1,6.106649111257407,0.0,0.0,0.277822,0.0,0.0,0.0,0.048574,0.673604,A7,Traditional Big,0.673604,A2,Low-Production Player,0.277822,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
128185::2026::Army,2026,128185,Brendon O'Keefe,Army,Pat,17.1108,Pure PG,128185,pid_team,70,25,50,0,22.1,40.8,0.0,0,50.0,2.33309998,0,0.0,0.0,33.33333333333333,0.0,21.6873,0.0,100.0,100.0,0,0,0,3.8881642003880597,0.67447,0.0,0.0,0.0,0.32553,0.0,0.0,0.0,A0,Perimeter Spacer,0.67447,A4,Scoring Playmaker,0.32553,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
128187::2026::Army,2026,128187,Dayon Polk,Army,Pat,72.63,Wing G,128187,pid_team,73,14.8,25,5.6,13,9,0.0,0,12.5,0.66666671,41.2,10.0,100.0,10.0,0.0,8.13275,0.0,100.0,50.0,0,6.1,3.4,7.382073523337464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,1.0,A0,Perimeter Spacer,0.0,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134523::2026::Army,2026,134523,Dillon Watt,Army,Pat,105.3822,Combo G,134523,pid_team,71,15.6,47.77,0,2.7,3.7,84.2,135.7,0.0,0.71433064,24.2,35.714285714285715,60.0,28.57142857142857,0.0,3.16861,0.0,0.0,0.0,0,3.8,4.2,5.969584996327652,0.0,0.0,0.450085,0.0,0.065481,0.0,0.0,0.484435,A7,Traditional Big,0.484435,A2,Low-Production Player,0.450085,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134315::2026::Army,2026,134315,Dylan Benner,Army,Pat,96.3628,PF/C,134315,pid_team,79,18.2,42.91,3.5,9.5,14.2,62.5,34.8,20.0,0.87485162,21.1,13.043478260869565,100.0,0.0,0.0,12.8412,33.33333333333333,100.0,71.42857142857143,4,0.6,10.7,5.826148679780994,0.0,0.0,0.478274,0.308393,0.0,0.0,0.0,0.213332,A2,Low-Production Player,0.478274,A3,Two-Way Guard,0.308393,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
128189::2026::Army,2026,128189,Dylan Murans,Army,Pat,39.5738,PF/C,128189,pid_team,79,12.3,31.45,0,4.4,0,50.0,28.6,0.0,0.00000000,0,14.285714285714285,100.0,14.285714285714285,100.0,10.1659,0.0,0.0,0.0,4.3,2.1,2.8,4.603833849668215,0.0,0.0,0.24564,0.0,0.0,0.202327,0.0,0.552033,A7,Traditional Big,0.552033,A2,Low-Production Player,0.24564,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
76261::2026::Army,2026,76261,Jackson Mayo,Army,Pat,82.25,Wing G,76261,pid_team,72,19.4,28.62,4.4,11.9,5,50.0,7.4,19.2,1.40000000,12.4,3.7037037037037033,0.0,0.0,0.0,20.7985,0.0,80.0,80.0,0,0,5.9,4.556644376899696,0.737506,0.217117,0.045378,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.737506,A1,Connecting Guard,0.217117,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134524::2026::Army,2026,134524,Jahaan Green,Army,Pat,25.52,Combo G,134524,pid_team,77,9.1,33.33,4.3,0,13.9,0.0,0,0.0,1.00000000,25.6,100.0,33.33,0.0,0.0,0,0.0,0.0,0.0,0,0,3.1,3.834373040752351,0.0,0.0,0.986696,0.0,0.013304,0.0,0.0,0.0,A2,Low-Production Player,0.986696,A4,Scoring Playmaker,0.013304,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
133596::2026::Army,2026,133596,Nnaemeka Ikechi,Army,Pat,10.0,Wing G,133596,pid_team,79,6.6,0,0,20.5,0,0.0,0,0.0,2.00030008,0,0.0,0.0,0.0,0.0,9.75931,0.0,0.0,0.0,0,0,0,3.4943200000000005,0.213395,0.617515,0.16909,0.0,0.0,0.0,0.0,0.0,A1,Connecting Guard,0.617515,A0,Perimeter Spacer,0.213395,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
135357::2026::Auburn,2026,135357,Abdullahi Bashir,Auburn,SEC,54.3,Scoring PG,135357,pid_team,79,15.5,37.62,0,6.6,9,100.0,13.3,15.4,1.00000000,20.6,0.0,0.0,13.333333333333334,100.0,14.0134,0.0,100.0,100.0,0,1.1,2.2,4.75068876611418,0.948453,0.0,0.0,0.0,0.051547,0.0,0.0,0.0,A0,Perimeter Spacer,0.948453,A4,Scoring Playmaker,0.051547,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
78679::2026::Auburn,2026,78679,Blake Muschalek,Auburn,SEC,147.3012,Combo G,78679,pid_team,75,10.2,31.07,7,5.7,5.2,60.0,47.6,14.299999999999999,1.25050642,15.5,33.33333333333333,28.57,0.0,0.0,5.50208,50.0,100.0,75.0,0,4.7,7.1,7.318093810505277,0.552257,0.049661,0.398082,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.552257,A2,Low-Production Player,0.398082,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
77245::2026::Auburn,2026,77245,CJ Williams,Auburn,SEC,5.7,Pure PG,77245,pid_team,74,37,75,20.1,0,100,0.0,0,50.0,3.00000007,27.4,0.0,0.0,0.0,0.0,18.8643,0.0,100.0,100.0,0,0,0,3.192245614035088,0.020409,0.859957,0.0,0.0,0.119634,0.0,0.0,0.0,A1,Connecting Guard,0.859957,A4,Scoring Playmaker,0.119634,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134297::2026::Auburn,2026,134297,Emeka Opurum,Auburn,SEC,57.7002,C,134297,pid_team,84,12.8,72.56,7.9,22.9,3.4,50.0,46.2,0.0,1.00020004,0,65.0,76.92,0.0,0.0,0,90.0,0.0,94.11764705882352,11.8,2,5.5,9.186380636462268,0.0,0.322522,0.0,0.0,0.0,0.087336,0.0,0.590142,A7,Traditional Big,0.590142,A1,Connecting Guard,0.322522,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
78361::2026::Auburn,2026,78361,Reed Trapp,Auburn,SEC,7.0002,PF/C,78361,pid_team,78,13.7,50,16.4,0,0,0.0,0,0.0,0.00000000,0,100.0,50.0,0.0,0.0,0,100.0,0.0,100.0,0,0,0,3.192154509871146,0.511433,0.087955,0.400612,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.511433,A2,Low-Production Player,0.400612,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134296::2026::Auburn,2026,134296,Simon Walker,Auburn,SEC,67.4999,Wing G,134296,pid_team,76,15.6,78.57,5.1,5.3,5.8,0.0,0,52.900000000000006,0.66637779,16.5,4.761904761904762,100.0,14.285714285714285,66.67,14.5769,100.0,100.0,91.66666666666666,0,0.9,4.7,4.538045241548505,0.0,0.0,0.293326,0.0,0.0,0.640691,0.0,0.065983,A5,Efficient Play Finisher,0.640691,A2,Low-Production Player,0.293326,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
77031::2026::Austin Peay,2026,77031,Hansel Enmanuel,Austin Peay,ASun,61.0362,PF/C,77031,pid_team,78,10.6,33.9,11.4,9.2,0,66.7,100,0.0,0.00000000,10.6,100.0,16.669999999999998,0.0,0.0,0,100.0,0.0,100.0,4.6,0,7.9,4.680651809909529,0.63556,0.0,0.330697,0.0,0.0,0.0,0.0,0.033744,A0,Perimeter Spacer,0.63556,A2,Low-Production Player,0.330697,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
128130::2026::Austin Peay,2026,128130,Quan Lax,Austin Peay,ASun,110.2224,Combo G,128130,pid_team,74,11.4,31.9,1,13,9.4,60.0,27.8,0.0,1.33328330,25.7,38.88888888888889,28.57,22.22222222222222,75.0,3.42713,0.0,0.0,60.0,0,3.4,5.9,8.085906313054334,0.462833,0.0,0.537167,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.537167,A0,Perimeter Spacer,0.462833,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134134::2026::Austin Peay,2026,134134,Tyler Wagner,Austin Peay,ASun,149.1903,Stretch 4,134134,pid_team,77,11.1,50.83,0.9,19.2,0,0.0,3.2,33.300000000000004,1.49885064,8.1,3.225806451612903,100.0,0.0,0.0,13.4749,0.0,80.0,72.72727272727273,0,1.3,4.4,5.836867410280695,0.0,0.662456,0.31679,0.0,0.0,0.020754,0.0,0.0,A1,Connecting Guard,0.662456,A2,Low-Production Player,0.31679,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
72910::2026::BYU,2026,72910,Dawson Baker,BYU,B12,118.9002,Combo G,72910,pid_team,75,15.1,63.78,1.9,7.4,4.1,88.9,29,47.4,0.60002400,15.7,22.58064516129032,42.86,16.129032258064516,40.0,8.99313,0.0,100.0,78.57142857142857,0,1.4,3.4,5.593598665098964,0.194424,0.0,0.0,0.408797,0.316408,0.080371,0.0,0.0,A3,Two-Way Guard,0.408797,A4,Scoring Playmaker,0.316408,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
76781::2026::BYU,2026,76781,Jared McGregor,BYU,B12,9.1,Pure PG,76781,pid_team,74,30.3,0,24.7,0,29.9,0.0,0,0.0,1.99989997,0,16.666666666666664,0.0,0.0,0.0,33.527,0.0,0.0,0.0,0,6.2,0,7.919384615384616,0.757885,0.242115,0.0,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.757885,A1,Connecting Guard,0.242115,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
135469::2026::BYU,2026,135469,Xavion Staton,BYU,B12,43.4997,C,135469,pid_team,84,7.6,50.51,2.6,7.5,10,50.0,50,0.0,2.99999987,17.2,60.0,66.67,20.0,0.0,0,100.0,0.0,100.0,12.3,0,7.4,6.814529755377623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A1,Connecting Guard,1.0,A0,Perimeter Spacer,0.0,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134279::2026::Ball St.,2026,134279,Easton Foster,Ball St.,MAC,12.4,Wing G,134279,pid_team,78,34.2,33.33,0,0,0,0.0,0,0.0,1.00000000,0,66.66666666666666,50.0,0.0,0.0,17.3728,100.0,0.0,100.0,0,0,10.3,1.1141516129032258,0.0,0.0,0.406686,0.0,0.0,0.0,0.0,0.593314,A7,Traditional Big,0.593314,A2,Low-Production Player,0.406686,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
126784::2026::Ball St.,2026,126784,Jai Anthoni Bearden,Ball St.,MAC,69.5148,Wing G,126784,pid_team,79,16.6,63.86,9.2,2.1,7,81.8,91.7,20.0,2.00140058,6.1,58.333333333333336,71.43,0.0,0.0,5.0114,60.0,100.0,66.66666666666666,0,1,6,3.7697929074096446,0.030537,0.898616,0.0,0.0,0.0,0.070847,0.0,0.0,A1,Connecting Guard,0.898616,A5,Efficient Play Finisher,0.070847,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
78390::2026::Ball St.,2026,78390,Joey Hart,Ball St.,MAC,77.1,Combo G,78390,pid_team,77,17.3,69.77,2.9,8.3,12.4,100.0,36.4,40.0,4.00000000,4.6,31.818181818181817,71.43,22.727272727272727,60.0,7.89675,60.0,100.0,58.333333333333336,0,0.8,3.6,4.818702983138781,0.0,0.0,0.0,0.0,0.180925,0.34987,0.350066,0.11914,A6,Two-Way Forward,0.350066,A5,Efficient Play Finisher,0.34987,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
126785::2026::Ball St.,2026,126785,Kody Clancy,Ball St.,MAC,47.6,Pure PG,126785,pid_team,75,5,75,0,0,0,0.0,0,50.0,2.50044992,41.2,0.0,0.0,0.0,0.0,4.16948,0.0,100.0,100.0,0,2.1,0,2.8839075630252102,0.0,0.827052,0.172948,0.0,0.0,0.0,0.0,0.0,A1,Connecting Guard,0.827052,A2,Low-Production Player,0.172948,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
135310::2026::Baylor,2026,135310,Drew Perry,Baylor,B12,23.2888,Scoring PG,135310,pid_team,70,18.9,51.09,0,0,0,66.7,150,25.0,0.00000000,16,0.0,0.0,0.0,0.0,12.5021,0.0,100.0,100.0,0,3,8.4,4.709954999828244,0.033874,0.0,0.0,0.811398,0.0,0.0,0.0,0.154728,A3,Two-Way Guard,0.811398,A7,Traditional Big,0.154728,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
76927::2026::Baylor,2026,76927,JJ White,Baylor,B12,26.9,Wing G,76927,pid_team,73,8.5,50,0,12.9,0,0.0,0,33.300000000000004,0.00000000,0,0.0,0.0,14.285714285714285,100.0,13.1272,0.0,100.0,66.66666666666666,0,0,1.5,4.997799256505576,0.847755,0.0,0.152245,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.847755,A2,Low-Production Player,0.152245,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
143669::2026::Baylor,2026,143669,James Nnaji,Baylor,B12,147.2004,C,143669,pid_team,84,10.7,66.16,9.5,20.5,3.1,57.099999999999994,107.7,0.0,0.37511251,29.4,55.55555555555556,90.0,16.666666666666664,0.0,0,77.77777777777779,0.0,78.57142857142857,3.5,2,4.6,7.936771910945894,0.0,0.0,0.0,0.14751,0.0,0.0,0.0,0.85249,A7,Traditional Big,0.85249,A3,Two-Way Guard,0.14751,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
79095::2026::Baylor,2026,79095,Will Kuykendall,Baylor,B12,30.7552,Wing G,79095,pid_team,74,25.6,68.49,0,9.9,0,100.0,20,50.0,0.19996401,29,0.0,0.0,40.0,50.0,14.5858,0.0,100.0,80.0,0,0,3.4,3.5585917178233277,0.714714,0.0,0.0,0.0,0.285286,0.0,0.0,0.0,A0,Perimeter Spacer,0.714714,A4,Scoring Playmaker,0.285286,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134622::2026::Bellarmine,2026,134622,Dominique Murphy Jr,Bellarmine,ASun,12.55,PF/C,134622,pid_team,77,29,50,37,0,0,0.0,0,0.0,0.33333333,0,100.0,50.0,0.0,0.0,0,100.0,0.0,100.0,0,0,0,0.9649370517928285,0.544264,0.159775,0.295961,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.544264,A2,Low-Production Player,0.295961,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127011::2026::Bellarmine,2026,127011,Grant Neal,Bellarmine,ASun,35.9181,Combo G,127011,pid_team,75,34.3,48.87,6.2,5.4,9,57.099999999999994,63.6,0.0,1.00000000,7.5,45.45454545454545,80.0,27.27272727272727,33.33,7.8637,25.0,0.0,20.0,0,5.2,3.4,4.713489856089271,0.0,0.0,0.0,0.0,0.223976,0.313689,0.0,0.462336,A7,Traditional Big,0.462336,A5,Efficient Play Finisher,0.313689,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
133666::2026::Bellarmine,2026,133666,Tommy Clark,Bellarmine,ASun,45.3432,Scoring PG,133666,pid_team,75,21.8,44.69,0,17.9,15.8,100.0,25,25.0,2.57160009,0,0.0,0.0,0.0,0.0,22.1349,0.0,100.0,100.0,0,5.7,3.8,4.207431323770709,0.500977,0.0,0.0,0.499023,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.500977,A3,Two-Way Guard,0.499023,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127362::2026::Belmont,2026,127362,Cooper Haynes,Belmont,MVC,67.6662,Combo G,127362,pid_team,74,16.8,57.84,2.3,7.5,14,66.7,20,75.0,2.00000000,17.7,40.0,33.33,33.33333333333333,40.0,3.95705,50.0,66.66666666666666,42.857142857142854,0,0,3.5,4.3338328441673974,0.150528,0.510525,0.338947,0.0,0.0,0.0,0.0,0.0,A1,Connecting Guard,0.510525,A2,Low-Production Player,0.338947,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127634::2026::Belmont,2026,127634,Graydon Lemke,Belmont,MVC,20.862,PF/C,127634,pid_team,82,24.5,61.11,0,24.7,11.2,0.0,0,42.9,1.00000000,13.2,11.11111111111111,100.0,11.11111111111111,0.0,22.753,0.0,100.0,75.0,7.5,0,6.9,7.140465918895601,0.157557,0.455284,0.0,0.0,0.0,0.38716,0.0,0.0,A1,Connecting Guard,0.455284,A5,Efficient Play Finisher,0.38716,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
77235::2026::Belmont,2026,77235,Jake Dykstra,Belmont,MVC,38.7338,Combo G,77235,pid_team,76,13.8,50,3.9,9.7,4.6,0.0,0,33.300000000000004,1.99850095,12.4,0.0,0.0,0.0,0.0,15.1687,0.0,100.0,100.0,0,0,2.4,4.631386540953895,0.321117,0.678883,0.0,0.0,0.0,0.0,0.0,0.0,A1,Connecting Guard,0.678883,A0,Perimeter Spacer,0.321117,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
77238::2026::Belmont,2026,77238,Keith Robbins,Belmont,MVC,38.08,Wing G,77238,pid_team,77,12.8,88.89,8.4,3.4,11.6,0.0,0,66.7,2.80000006,0,33.33333333333333,66.67,0.0,0.0,10.9215,50.0,100.0,83.33333333333334,0,0,6.4,3.8069852941176463,0.0,0.0,0.0,0.0,0.0,0.522465,0.07045,0.407084,A5,Efficient Play Finisher,0.522465,A7,Traditional Big,0.407084,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
135064::2026::Bethune Cookman,2026,135064,Dailon Minor,Bethune Cookman,SWAC,38.0448,Pure PG,135064,pid_team,73,29.7,46.22,0,8.8,18.6,75.0,40,50.0,0.36360661,50.1,20.0,0.0,40.0,25.0,5.96554,0.0,50.0,33.33333333333333,0,1.5,5.3,5.732399697199092,0.0,0.0,0.0,0.446942,0.553058,0.0,0.0,0.0,A4,Scoring Playmaker,0.553058,A3,Two-Way Guard,0.446942,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
77440::2026::Bethune Cookman,2026,77440,David Onanina,Bethune Cookman,SWAC,63.0224,C,77440,pid_team,80,14.2,54.05,9.2,15,3.8,0.0,16.7,0.0,0.59989201,15.4,41.66666666666667,60.0,58.333333333333336,57.14,0,33.33333333333333,0.0,42.857142857142854,1.9,0,7.8,4.888046155017898,0.0,0.177028,0.718416,0.0,0.104556,0.0,0.0,0.0,A2,Low-Production Player,0.718416,A1,Connecting Guard,0.177028,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
76020::2026::Bethune Cookman,2026,76020,Simeon Womack,Bethune Cookman,SWAC,3.4666,PF/C,76020,pid_team,74,26.4,52.63,0,0,0,50.0,0,0.0,0.00000000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.8242889286332427,0.65377,0.0,0.102243,0.0,0.243987,0.0,0.0,0.0,A0,Perimeter Spacer,0.65377,A4,Scoring Playmaker,0.243987,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134776::2026::Binghamton,2026,134776,Jayden Kelsey,Binghamton,AE,17.5,Pure PG,134776,pid_team,79,8.1,0,0,5.7,16.9,0.0,0,0.0,2.50000000,0,0.0,0.0,0.0,0.0,8.86339,0.0,0.0,0.0,0,0,3.8,4.8741257142857135,0.148372,0.0,0.851628,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.851628,A0,Perimeter Spacer,0.148372,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127858::2026::Binghamton,2026,127858,Nevin Ibroci,Binghamton,AE,25.9716,Wing G,127858,pid_team,74,13.6,42.86,0,9.8,0,0.0,0,28.599999999999998,0.00000000,0,0.0,0.0,0.0,0.0,16.921,0.0,50.0,50.0,0,0,17.8,4.830630380877575,0.40635,0.0,0.423552,0.0,0.0,0.0,0.0,0.170098,A2,Low-Production Player,0.423552,A0,Perimeter Spacer,0.40635,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
135225::2026::Boise St.,2026,135225,Bhan Buom,Boise St.,MWC,84.9555,Wing F,135225,pid_team,80,17,63.29,1.5,15.9,11.5,58.3,66.7,33.300000000000004,1.00000000,20.3,30.0,100.0,15.0,33.33,6.21042,50.0,100.0,66.66666666666666,0,1.4,7.3,6.785575978012019,0.0,0.314109,0.0,0.0,0.137211,0.54868,0.0,0.0,A5,Efficient Play Finisher,0.54868,A1,Connecting Guard,0.314109,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
133614::2026::Boise St.,2026,133614,Brennan Ramirez,Boise St.,MWC,2.9,Combo G,133614,pid_team,74,4.8,150,0,0,0,0.0,0,100.0,0.00000000,0,0.0,0.0,0.0,0.0,24.4967,0.0,100.0,100.0,0,0,0,4.097075862068967,0.191034,0.0,0.0,0.0,0.0,0.808966,0.0,0.0,A5,Efficient Play Finisher,0.808966,A0,Perimeter Spacer,0.191034,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127441::2026::Boise St.,2026,127441,Ethan Lathan,Boise St.,MWC,8.64,C,127441,pid_team,82,27.1,71.43,14.3,27.9,0,75.0,133.3,0.0,0.00000000,0,25.0,100.0,50.0,50.0,0,100.0,0.0,100.0,0,0,26.7,7.714629629629631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A7,Traditional Big,1.0,A0,Perimeter Spacer,0.0,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127506::2026::Boise St.,2026,127506,Julian Bowie,Boise St.,MWC,34.8,Combo G,127506,pid_team,75,11.6,80,0,4.3,6.6,0.0,0,66.7,0.40000000,35.1,20.0,100.0,20.0,0.0,6.12417,100.0,100.0,100.0,0,2,1.4,4.967287356321839,0.0,0.0,0.770747,0.0,0.0,0.229253,0.0,0.0,A2,Low-Production Player,0.770747,A5,Efficient Play Finisher,0.229253,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134023::2026::Boise St.,2026,134023,Rayzhon Bergersen,Boise St.,MWC,9.3335,Pure PG,134023,pid_team,74,8.4,100,0,13.4,42,0.0,0,0.0,1.66649997,0,100.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4.3,5.4117319333583325,0.0,0.47896,0.0,0.0,0.52104,0.0,0.0,0.0,A4,Scoring Playmaker,0.52104,A1,Connecting Guard,0.47896,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
126855::2026::Boston College,2026,126855,Kany Tchanda,Boston College,ACC,17.6,C,126855,pid_team,81,11.5,0,6.1,19.1,0,0.0,0,0.0,0.00000000,29.8,0.0,0.0,0.0,0.0,10.2493,0.0,0.0,0.0,0,0,4.5,6.251,0.106675,0.0,0.893325,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.893325,A0,Perimeter Spacer,0.106675,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127200::2026::Boston College,2026,127200,Will Eggemeier,Boston College,ACC,0.7,Combo G,127200,pid_team,74,20,0,0,0,0,0.0,0,0.0,0.00000000,0,0.0,0.0,0.0,0.0,47.83,0.0,0.0,0.0,0,0,0,3.6276,0.942943,0.0,0.057057,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.942943,A2,Low-Production Player,0.057057,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
